,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
56170,101.4064,4.5684,Kampung Rasau,1062178,7554998.0,56116614.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,
56171,118.3547895,5.7382,Abai,1064594,,1154538.0,,Town,,Sabah,,23424901.0,Malaysia,32.0,32.0,6.0,1.0,2,2,0,MY,9.0,locality,import,
56172,103.128211,5.346199,Seberang Takir,1064602,,1155077.0,,Town,,Terengganu,MY,23424901.0,Malaysia,72.0,72.0,15.0,1.0,2,2,0,MY,4.0,locality,import,
56173,100.2955,5.38239,Batu Lanchang Lama,917239,1780756.0,1140834.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56174,101.8231,2.7579,Labu,1070146,1734808.0,56015543.0,0.0,Town,PPL,Selangor,MY,23424901.0,Malaysia,137.0,137.0,28.0,1.0,3,3,0,MY,10.0,locality,import,
56175,101.676063,3.571931,Buloh Telor,1070896,,56013683.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,19.0,19.0,4.0,1.0,1,1,0,MY,9.0,localadmin,import,
56176,101.858333,2.43066,Pasir Panjang,1070897,,56013676.0,,LocalAdmin,,Negeri Sembilan,,23424901.0,Malaysia,6.0,379.0,1.0,2.0,1,5,0,MY,9.0,localadmin,import,
56177,100.916702,4.4833,Belanja,1070914,,56013818.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,19.0,68.0,4.0,1.0,1,2,0,MY,9.0,localadmin,import,
56178,110.5674135,1.1719575,Serian,1070915,,56013817.0,,LocalAdmin,,Sarawak,,23424901.0,Malaysia,1.0,105.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,
56179,113.0486935,3.19703,Bintulu,1070917,,56013820.0,,LocalAdmin,,Sarawak,,23424901.0,Malaysia,5.0,596.0,1.0,3.0,1,5,0,MY,9.0,localadmin,import,
56180,116.740379,7.010686,Kudat,1070930,,56013846.0,,LocalAdmin,,Sabah,MY,23424901.0,Malaysia,2.0,215.0,1.0,1.0,1,4,0,MY,4.0,localadmin,import,
56181,101.757606,2.6865,Jimah,1070931,,56013849.0,,LocalAdmin,,Negeri Sembilan,,23424901.0,Malaysia,2.0,172.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,
56182,102.2201045,2.3965545,Kelemak,1070932,,56013847.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,12.0,112.0,2.0,1.0,1,3,0,MY,9.0,localadmin,import,
56183,102.4010535,6.050259,Perupok,1070934,,56013848.0,,LocalAdmin,,Kelantan,,23424901.0,Malaysia,4.0,150.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,
56184,100.491571,5.196176,Mukim 6,1070943,,56013882.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,1.0,33.0,1.0,1.0,1,2,0,MY,9.0,localadmin,import,
56185,100.247497,5.384284,Mukim 14 Bt. Paya Terubung,1070952,,56013972.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,2.0,202.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,
56186,103.1156915,5.321415,Losong,1070956,,56013967.0,,LocalAdmin,,Terengganu,,23424901.0,Malaysia,2.0,22.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56187,103.325949,1.814436,Renggam,1070957,,56013974.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,1.0,25.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56188,110.365219,1.504439,Taman Stutong Indah,1070986,,56017130.0,,Town,,Sarawak,,23424901.0,Malaysia,19.0,19.0,4.0,1.0,1,1,0,MY,9.0,locality,import,
56189,102.6801,2.428,Taman Pelangi,1072379,7798288.0,56016675.0,0.0,Town,PPL,Johor,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,
56190,102.28802,6.17471,Pengkalan Cepa,1075458,1736363.0,1152561.0,0.0,Town,PPL,Kelantan,MY,23424901.0,Malaysia,260.0,260.0,53.0,1.0,5,4,0,MY,10.0,locality,import,
56191,101.66667,3.08333,Petaling,1077739,1735157.0,1152636.0,0.0,Suburb,PPL,Kuala Lumpur,MY,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56192,101.0365,4.5388,Lahat,1077740,1734637.0,1154818.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56193,103.3181,2.0542,Kampong Belimbing,1080999,7614284.0,1062469.0,0.0,Town,PPL,South West,MY,23424948.0,Singapore,3536.0,3536.0,717.0,16.0,21,12,0,MY,10.0,locality,import,
56194,102.3944,4.3509,Kampung Serana,1083534,1733011.0,1151465.0,0.0,Town,PPL,Pahang,MY,23424901.0,Malaysia,362.0,362.0,73.0,2.0,6,5,0,MY,10.0,locality,import,
56195,101.34407,4.580189,Cameron Highlands,4777,,56013624.0,,County,,Pahang,,23424901.0,Malaysia,1179.0,4160.0,239.0,18.0,11,12,0,MY,9.0,county,import,
56196,100.306903,5.368785,Bandar Gelugur,5259,,56015009.0,,Suburb,,Pulau Pinang,,23424901.0,Malaysia,70.0,70.0,14.0,1.0,2,2,0,MY,9.0,neighbourhood,import,
56197,110.349597,1.526232,Kenny Height,5389,,56015427.0,,Town,,Sarawak,,23424901.0,Malaysia,116.0,116.0,24.0,1.0,3,3,0,MY,9.0,locality,import,
56198,100.429286,6.261038,Taman Cempaka,5566,,56015989.0,,Suburb,,Kedah,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56199,103.1051225,5.3699495,Taman Lapangan Terbang,5714,,56016433.0,,Town,,Terengganu,,23424901.0,Malaysia,26.0,26.0,5.0,1.0,2,2,0,MY,9.0,locality,import,
56200,101.667502,3.094333,Pantai Dalam,7561,,56035019.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,45.0,45.0,9.0,1.0,2,2,0,MY,9.0,neighbourhood,import,
56201,101.674486,3.137778,Taman Bangsar,7567,,56035028.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,343.0,343.0,70.0,2.0,5,5,0,MY,9.0,neighbourhood,import,
56202,101.68205,2.7942725,Masjid Klia,7788,,56035484.0,,Town,,Selangor,,23424901.0,Malaysia,36.0,36.0,7.0,1.0,2,2,0,MY,9.0,locality,import,
56203,101.737194,2.760299,Klia,7793,,56035480.0,,Town,,Selangor,,23424901.0,Malaysia,4437.0,4437.0,899.0,20.0,23,13,0,MY,9.0,locality,import,
56204,100.747933,4.857252,Taman Tasik Taiping,7794,,56035490.0,,Town,,Perak,,23424901.0,Malaysia,340.0,340.0,69.0,2.0,5,5,0,MY,9.0,locality,import,
56205,101.6858,3.091167,Taman Pagar Ruyung,7800,,56035505.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,89.0,89.0,18.0,1.0,3,3,0,MY,9.0,neighbourhood,import,
56206,101.544678,3.091729,Taman Tun Dr. Ismail Jaya,8000,,56036310.0,,Town,,Selangor,,23424901.0,Malaysia,47.0,47.0,10.0,1.0,2,2,0,MY,9.0,locality,import,
56207,101.7173,3.15257,Taman Bukit Cheras,8046,,56036396.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56208,100.6315895,4.235438,Taman Samudera Baru,8275,,56037231.0,,Town,,Perak,,23424901.0,Malaysia,54.0,54.0,11.0,1.0,2,2,0,MY,9.0,locality,import,
56209,100.39426,5.7905,Yan,1086830,1735487.0,56013610.0,0.0,County,ADM2,Kedah,MY,23424901.0,Malaysia,73.0,299.0,15.0,1.0,2,4,0,MY,10.0,county,import,
56210,101.83333,3.08333,Hulu Langat,1086831,1735173.0,56013645.0,0.0,County,ADM2,Selangor,MY,23424901.0,Malaysia,38.0,3215.0,8.0,14.0,2,11,0,MY,10.0,county,import,
56211,102.6789,2.4353,Taman Cendana,1086873,7798282.0,56035660.0,0.0,Suburb,PPL,Melaka,MY,23424901.0,Malaysia,61.0,61.0,12.0,1.0,2,2,0,MY,10.0,neighbourhood,import,
56212,110.750598,1.474236,Division Samarahan,1090849,,56013569.0,,County,,Sarawak,,23424901.0,Malaysia,112.0,226.0,23.0,1.0,3,4,0,MY,9.0,county,import,
56213,102.400817,4.307726,Jerantut,1090853,,56013570.0,,County,,Pahang,,23424901.0,Malaysia,423.0,1693.0,86.0,8.0,6,8,0,MY,9.0,county,import,
56214,102.8894905,1.763237,Batu Pahat,1090854,,56013574.0,,County,,Johor,MY,23424901.0,Malaysia,26.0,855.0,5.0,4.0,2,6,0,MY,4.0,county,import,
56215,102.233276,2.243384,Melaka Tengah,1090855,,56013576.0,,County,,Melaka,,23424901.0,Malaysia,1029.0,17428.0,209.0,77.0,11,19,0,MY,9.0,county,import,
56216,99.721759,6.285652,Langkawi,1090856,,56013596.0,,County,,Kedah,MY,23424901.0,Malaysia,152.0,7506.0,31.0,33.0,4,15,0,MY,4.0,county,import,
56217,101.920166,2.732179,Seremban,1090857,,56013631.0,,County,,Negeri Sembilan,,23424901.0,Malaysia,26.0,1858.0,5.0,8.0,2,9,0,MY,9.0,county,import,
56218,116.851916,6.879072,Division Kudat,1090858,,56013633.0,,County,,Sabah,MY,23424901.0,Malaysia,123.0,346.0,25.0,2.0,3,5,0,MY,4.0,county,import,
56219,101.637997,2.923668,Multimedia University,1090986,,56035059.0,,Town,,Selangor,,23424901.0,Malaysia,347.0,347.0,70.0,2.0,5,5,0,MY,9.0,locality,import,
56220,101.664733,2.922254,Century Square,1090987,,56035060.0,,Town,,Selangor,,23424901.0,Malaysia,687.0,687.0,139.0,3.0,8,5,0,MY,9.0,locality,import,
56221,102.252717,2.201787,Taman Wan Saw,1090989,,56037446.0,,Suburb,,Melaka,,23424901.0,Malaysia,1086.0,1086.0,220.0,5.0,11,7,0,MY,9.0,neighbourhood,import,
56222,102.256157,2.205685,Taman Mata Kuching,1090990,,56037451.0,,Suburb,,Melaka,,23424901.0,Malaysia,344.0,344.0,70.0,2.0,5,5,0,MY,9.0,neighbourhood,import,
56223,101.080528,4.58613,Kampung Ampang Baru,1091136,,56037639.0,,Suburb,,Perak,,23424901.0,Malaysia,67.0,67.0,14.0,1.0,2,2,0,MY,9.0,neighbourhood,import,
56224,103.293457,2.09243,Keluang,1092066,,56013589.0,,County,,Johor,,23424901.0,Malaysia,59.0,649.0,12.0,3.0,2,5,0,MY,9.0,county,import,
56225,100.458984,5.364117,Seberang Perai Tengah,1092067,,56013622.0,,County,,Pulau Pinang,,23424901.0,Malaysia,27.0,2282.0,5.0,10.0,2,9,0,MY,9.0,county,import,
56226,101.475219,5.549013,Hulu Perak,1092069,,56013628.0,,County,,Perak,,23424901.0,Malaysia,61.0,391.0,12.0,2.0,2,5,0,MY,9.0,county,import,
56227,101.314544,4.295401,Batang Padang,1092070,,56013630.0,,County,,Perak,,23424901.0,Malaysia,269.0,583.0,55.0,3.0,5,5,0,MY,9.0,county,import,
56228,99.857884,6.318707,Taman Sri Negeri,1092119,,56035337.0,,Town,,Kedah,,23424901.0,Malaysia,39.0,39.0,8.0,1.0,2,2,0,MY,9.0,locality,import,
56229,104.15805,2.81903,Pulau Tioman,1092120,,56036180.0,,Town,,Pahang,,23424901.0,Malaysia,635.0,635.0,129.0,3.0,8,5,0,MY,9.0,locality,import,
56230,101.080528,4.58613,Taman Cempaka,1092451,,56037695.0,,Suburb,,Perak,,23424901.0,Malaysia,5.0,5.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56231,101.080528,4.58613,Kampung Tengku Hussin Lama,1092452,,56037709.0,,Suburb,,Perak,,23424901.0,Malaysia,11.0,11.0,2.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56232,103.3313,3.7863,Perkampungan Peramu Maju,1095743,7662123.0,56015653.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56233,102.2659,2.1858,Perkampungan Portugis,1095748,7797989.0,56015654.0,0.0,Suburb,PPL,Melaka,MY,23424901.0,Malaysia,16.0,16.0,3.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56234,103.7632,1.4957,Taman Perbadanan Islam,1095754,7619667.0,56016685.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,5.0,5.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56235,101.0856,4.6353,Taman Wing Onn,1095755,7473439.0,56017261.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,15.0,15.0,3.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56236,102.2984,2.223,Kampong Bukit Katil,1096468,1770244.0,1142785.0,0.0,Town,PPL,Melaka,MY,23424901.0,Malaysia,4.0,173.0,1.0,1.0,1,4,0,MY,10.0,locality,import,
56237,101.1,4.9,Kampong Batu Lapan,1096469,1770878.0,1142147.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,15.0,15.0,3.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56238,102.2637,2.222,Kampong Bukit Baru Dalam,1096470,1770350.0,1142679.0,0.0,Suburb,PPL,Melaka,MY,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56239,100.20526,5.31908,Kampong Perlis,1096472,1765608.0,1147425.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,5.0,5.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56240,100.38105,5.41163,Kampong Simpah,1096479,6823184.0,1148697.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56241,116.208572,6.217353,Surusup,1096507,,1154211.0,,Town,,Sabah,,23424901.0,Malaysia,13.0,13.0,3.0,1.0,1,1,0,MY,9.0,locality,import,
56242,102.9737355,1.777538,Minyak Beku,1096660,,1154931.0,,Town,,Johor,,23424901.0,Malaysia,4.0,4.0,1.0,1.0,1,1,0,MY,9.0,locality,import,
56243,100.73333,4.58333,Durian Sebatang,29010,1734604.0,1154651.0,0.0,Town,PPL,Perak,MY,23424901.0,Malaysia,,1.0,,1.0,0,1,0,MY,10.0,locality,import,
56244,101.12,4.615,Taman Ipoh Timur,1102486,7473409.0,56037672.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,14.0,14.0,3.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56245,102.26451,6.05666,Kota Bharu,1105139,1736375.0,56013620.0,0.0,County,ADM2,Kelantan,MY,23424901.0,Malaysia,19.0,2155.0,4.0,10.0,1,9,0,MY,10.0,county,import,
56246,101.7859,3.1408,Kg. Lembah Jaya Selatan,1105158,7688600.0,56015480.0,0.0,Suburb,PPL,Selangor,MY,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56247,103.2749,3.7957,Perumahan Sungai Isap Tiga,1105196,7662114.0,56036508.0,0.0,Suburb,PPL,Pahang,MY,23424901.0,Malaysia,4.0,4.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,
56248,103.1006,5.2328,Bukit Payong,421721,1778306.0,1140976.0,0.0,Town,PPL,Terengganu,MY,23424901.0,Malaysia,7.0,7.0,1.0,1.0,1,1,0,MY,10.0,locality,import,
56249,118.59003,4.392111,Bulingisan,1111233,,1140989.0,,Town,,Sabah,MY,23424901.0,Malaysia,160.0,160.0,32.0,1.0,4,4,0,MY,4.0,locality,import,
56250,100.310729,5.36737,Kampong Gedong,1111434,,1143621.0,,Suburb,,Pulau Pinang,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56251,101.737663,3.0982045,Taman Bilion,1111451,,55862660.0,,Suburb,,Kuala Lumpur,,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56252,101.439514,2.993784,Kampong Pendamaran,1111622,,1147261.0,,Town,,Selangor,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,locality,import,
56253,100.522155,5.025282,Kerian,1111779,,56013575.0,,County,,Perak,,23424901.0,Malaysia,5.0,756.0,1.0,3.0,1,6,0,MY,9.0,county,import,
56254,102.225036,6.151477,Tumpat,1111780,,56013641.0,,County,,Kelantan,,23424901.0,Malaysia,11.0,296.0,2.0,1.0,1,4,0,MY,9.0,county,import,
56255,100.462589,5.36137,Bandar Bt. Mertajam,1111782,,56013707.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,8.0,505.0,2.0,2.0,1,5,0,MY,9.0,localadmin,import,
56256,100.219173,5.363605,Mukim E Titi Teras,1111783,,56013723.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,4.0,276.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,
56257,102.4312435,2.259679,Jasin,1111784,,56013612.0,,County,,Melaka,,23424901.0,Malaysia,6.0,228.0,1.0,1.0,1,4,0,MY,9.0,county,import,
56258,100.91217,4.2437025,Perak Tengah,1111785,,56013635.0,,County,,Perak,,23424901.0,Malaysia,6.0,119.0,1.0,1.0,1,3,0,MY,9.0,county,import,
56259,100.67871,5.118301,Selama,1111791,,56013644.0,,County,,Perak,,23424901.0,Malaysia,1.0,2.0,1.0,1.0,1,1,0,MY,9.0,county,import,
56260,102.690765,3.0864,Bera,1111793,,56013648.0,,County,,Pahang,,23424901.0,Malaysia,7.0,46.0,1.0,1.0,1,2,0,MY,9.0,county,import,
56261,100.315303,6.385589,Kepelu,1111801,,56013778.0,,LocalAdmin,,Kedah,,23424901.0,Malaysia,6.0,153.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,
56262,101.386642,4.492259,Tanah Rata,1111810,,56013814.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,3.0,2514.0,1.0,11.0,1,10,0,MY,9.0,localadmin,import,
56263,103.390917,3.968145,Sungai Karang,1111815,,56013824.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,6.0,1023.0,1.0,5.0,1,7,0,MY,9.0,localadmin,import,
56264,102.5685465,2.04446,Sungai Terap,1111816,,56013834.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,3.0,595.0,1.0,3.0,1,5,0,MY,9.0,localadmin,import,
56265,99.729766,6.287421,Kedawang,1111817,,56013835.0,,LocalAdmin,,Kedah,,23424901.0,Malaysia,6.0,3081.0,1.0,14.0,1,11,0,MY,9.0,localadmin,import,
56266,101.690193,3.099435,Petaling,1111818,,56013873.0,,LocalAdmin,,Kuala Lumpur,,23424901.0,Malaysia,3.0,4931.0,1.0,22.0,1,14,0,MY,9.0,localadmin,import,
56267,110.325393,1.4016095,Siburan,1111824,,56014033.0,,LocalAdmin,,Sarawak,,23424901.0,Malaysia,3.0,597.0,1.0,3.0,1,5,0,MY,9.0,localadmin,import,
56268,103.653988,1.530216,Pulai,1111825,,56014111.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,10.0,3168.0,2.0,14.0,1,11,0,MY,9.0,localadmin,import,
56269,100.694128,4.216264,Sitiawan,1111826,,56014084.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,6.0,260.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,
56270,118.145103,4.911386,Lahad Datu,1111827,,56014022.0,,LocalAdmin,,Sabah,,23424901.0,Malaysia,3.0,146.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,
56271,101.396512,4.467074,Ringlet,1111828,,56014025.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,22.0,232.0,4.0,1.0,1,4,0,MY,9.0,localadmin,import,
56272,100.465507,4.931099,Kuala Kurau,1111829,,56014034.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,3.0,121.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,
56273,100.2078865,6.4474045,Sena,1111830,,56014017.0,,LocalAdmin,,Perlis,,23424901.0,Malaysia,8.0,12.0,2.0,1.0,1,1,0,MY,9.0,localadmin,import,
56274,111.167013,1.078113,Pantu,1111839,,56014043.0,,LocalAdmin,,Sarawak,,23424901.0,Malaysia,19.0,19.0,4.0,1.0,1,1,0,MY,9.0,localadmin,import,
56275,103.179967,1.91667,Sri Gading,1111847,,56014093.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,5.0,77.0,1.0,1.0,1,3,0,MY,9.0,localadmin,import,
56276,102.109225,6.214623,Pengkalan Kubor,1111848,,56014109.0,,LocalAdmin,,Kelantan,,23424901.0,Malaysia,4.0,10.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56277,100.851058,4.772331,Kampong Buaya,1111849,,56014127.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,10.0,94.0,2.0,1.0,1,3,0,MY,9.0,localadmin,import,
56278,104.157879,2.816064,P.tioman,1111861,,56014168.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,3.0,3822.0,1.0,17.0,1,12,0,MY,9.0,localadmin,import,
56279,116.2667,6.133299,Tuaban,1111862,,56014192.0,,LocalAdmin,,Sabah,,23424901.0,Malaysia,4.0,450.0,1.0,2.0,1,5,0,MY,9.0,localadmin,import,
56280,110.352172,1.550658,Kuching,1111863,,56014254.0,,LocalAdmin,,Sarawak,,23424901.0,Malaysia,3.0,7676.0,1.0,34.0,1,15,0,MY,9.0,localadmin,import,
56281,101.983466,2.672077,Rantau,1111866,,56014157.0,,LocalAdmin,,Negeri Sembilan,,23424901.0,Malaysia,13.0,104.0,3.0,1.0,1,3,0,MY,9.0,localadmin,import,
56282,101.8549985,2.411162,Kuala Linggi,1111867,,56014161.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,10.0,32.0,2.0,1.0,1,2,0,MY,9.0,localadmin,import,
56283,102.253333,5.4195,Olak Jeram,1111868,,56014164.0,,LocalAdmin,,Kelantan,,23424901.0,Malaysia,3.0,6.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56284,99.797515,6.374329,Ulu Melaka,1111871,,56014261.0,,LocalAdmin,,Kedah,,23424901.0,Malaysia,9.0,244.0,2.0,1.0,1,4,0,MY,9.0,localadmin,import,
56285,101.687338,2.601063,Sepang,1111872,,56014299.0,,LocalAdmin,,Selangor,MY,23424901.0,Malaysia,4.0,1806.0,1.0,8.0,1,9,0,MY,4.0,localadmin,import,
56286,117.888278,4.246956,Tawau,1111893,,56014309.0,,LocalAdmin,,Sabah,MY,23424901.0,Malaysia,6.0,768.0,1.0,3.0,1,6,0,MY,4.0,localadmin,import,
56287,116.0739685,5.981369,Kota Kinabalu,1111895,,56014349.0,,LocalAdmin,,Sabah,,23424901.0,Malaysia,8.0,6996.0,2.0,31.0,1,15,0,MY,9.0,localadmin,import,
56288,100.428943,5.338181,Mukim 11,1111897,,56014362.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,9.0,244.0,2.0,1.0,1,4,0,MY,9.0,localadmin,import,
56289,101.737003,3.713315,Peretak,1111900,,56014437.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,4.0,1635.0,1.0,7.0,1,8,0,MY,9.0,localadmin,import,
56290,102.04161,4.1841,Kuala Lipis,1111901,,56014438.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,21.0,268.0,4.0,1.0,1,4,0,MY,9.0,localadmin,import,
56291,101.701898,3.019556,Petaling,1111902,,56014451.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,6.0,3740.0,1.0,17.0,1,12,0,MY,9.0,localadmin,import,
56292,101.973105,4.2862355,Telang,1111907,,56014435.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,4.0,10.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56293,100.365836,6.119902,Alor Malai,1111910,,56014479.0,,LocalAdmin,,Kedah,,23424901.0,Malaysia,7.0,527.0,1.0,2.0,1,5,0,MY,9.0,localadmin,import,
56294,103.628797,1.611505,Senai Kulai,1111911,,56014537.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,12.0,571.0,2.0,3.0,1,5,0,MY,9.0,localadmin,import,
56295,100.366999,5.666333,Bukit Meriam,1111912,,56014481.0,,LocalAdmin,,Kedah,,23424901.0,Malaysia,5.0,24.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56296,100.195226,5.338886,Mukim H Sungai Burung,1111914,,56014502.0,,LocalAdmin,,Pulau Pinang,MY,23424901.0,Malaysia,3.0,28.0,1.0,1.0,1,2,0,MY,4.0,localadmin,import,
56297,102.154333,3.593775,Lebak,1111917,,56014557.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56298,100.286293,5.347197,Mukim 10 Bukit Relau,1111918,,56014573.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,15.0,318.0,3.0,1.0,1,5,0,MY,9.0,localadmin,import,
56299,101.086975,4.597129,Hulu Kinta,1111919,,56014601.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,3.0,4390.0,1.0,19.0,1,13,0,MY,9.0,localadmin,import,
56300,100.291869,5.465467,Bandar Tanjung Tokong,1111920,,56014617.0,,LocalAdmin,,Pulau Pinang,,23424901.0,Malaysia,5.0,955.0,1.0,4.0,1,6,0,MY,9.0,localadmin,import,
56301,101.129064,4.498777,Sungai Raya,1111924,,56014584.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,13.0,41.0,3.0,1.0,1,2,0,MY,9.0,localadmin,import,
56302,102.0141345,2.712571,Ampangan,1111936,,56014607.0,,LocalAdmin,,Negeri Sembilan,,23424901.0,Malaysia,5.0,5.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56303,101.129558,3.5209245,Pasir Panjang,1111939,,56014660.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,5.0,641.0,1.0,3.0,1,5,0,MY,9.0,localadmin,import,
56304,99.685134,6.364158,Padang Mat Sirat,1111940,,56014683.0,,LocalAdmin,,Kedah,MY,23424901.0,Malaysia,3.0,312.0,1.0,1.0,1,5,0,MY,4.0,localadmin,import,
56305,103.144362,1.678011,Sungai Kluang,1111941,,56014647.0,,LocalAdmin,,Johor,,23424901.0,Malaysia,3.0,19.0,1.0,1.0,1,1,0,MY,9.0,localadmin,import,
56306,100.429286,6.261038,Taman Ihsan,1111954,,56016235.0,,Suburb,,Kedah,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56307,100.429286,6.261038,Taman Mawar,1111967,,56016491.0,,Suburb,,Kedah,,23424901.0,Malaysia,8.0,8.0,2.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56308,103.529491,1.503066,Taman Setia,1111968,,56016992.0,,Suburb,,Johor,,23424901.0,Malaysia,3.0,3.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
56309,110.37187,1.509243,Taman Tabuan Height Boulevard,1111969,,56017166.0,,Town,,Sarawak,,23424901.0,Malaysia,9.0,9.0,2.0,1.0,1,1,0,MY,9.0,locality,import,
56310,101.741241,3.099651,Taman Damai Utama,1112034,,56036789.0,,Suburb,,Selangor,,23424901.0,Malaysia,5.0,5.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,
