,Unnamed: 0,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2,wk:page,wordcount
354,40354,103.809,1.6064,Taman Bukit Tiram,1187544,7619764.0,56035241.0,0.0,Town,PPL,Johor,MY,23424901.0,Malaysia,,3.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Ulu Tiram,650
355,40355,102.0686,2.9855,Taman Sungai Gemas,1187545,7691821.0,56035547.0,0.0,Town,PPL,Negeri Sembilan,MY,23424901.0,Malaysia,,5.0,,1.0,0,1,0,MY,10.0,locality,import,,,,Malaysia Federal Route 10,109
356,40356,100.31353,5.36966,Kampong Sungai Gelugor,1187770,1764027.0,1149014.0,0.0,Town,PPL,Pulau Pinang,MY,23424901.0,Malaysia,23.0,3451.0,5.0,15.0,1,11,0,MY,10.0,locality,import,,,,Bukit Gelugor (federal constituency),236
357,40357,100.349121,5.202188,Seberang Perai Selatan,239141,,56013597.0,,County,,Pulau Pinang,MY,23424901.0,Malaysia,3.0,503.0,1.0,2.0,1,5,0,MY,4.0,county,import,,seberang perai selatan_county_MY,seberang perai selatan_county_MY_100_5,South Seberang Perai District,173
358,40358,103.036109,3.9168,Hulu Kuantan,239142,,56013911.0,,LocalAdmin,,Pahang,,23424901.0,Malaysia,3.0,413.0,1.0,2.0,1,5,0,MY,9.0,localadmin,import,,,,Districts of Riau,572
359,40359,104.241833,1.369727,Pantai Timor,239143,,56013920.0,,LocalAdmin,,Johor,MY,23424901.0,Malaysia,9.0,342.0,2.0,2.0,1,5,0,MY,4.0,localadmin,import,,,,Parit Sulong (federal constituency),296
360,40360,102.302219,2.281109,Bukit Baru,239144,,56013935.0,,LocalAdmin,,Melaka,,23424901.0,Malaysia,5.0,586.0,1.0,3.0,1,5,0,MY,9.0,localadmin,import,,,,Toy Museum (Malacca),347
361,40361,99.783325,6.407515,Bohor,239145,,56013992.0,,LocalAdmin,,Kedah,,23424901.0,Malaysia,3.0,277.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,,Bohor reedbuck,3255
362,40362,103.0531,2.0078,Taman Sri Bahagia,1189313,7857000.0,56017027.0,0.0,Suburb,PPL,Johor,MY,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Serdang (federal constituency),411
363,40363,101.1181,4.6316,Taman Tasek Mewah,1189314,7473426.0,56017181.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Pandan (federal constituency),328
364,40364,100.39537,6.11771,Taman Ara,1189315,6807165.0,56035275.0,0.0,Suburb,PPL,Pulau Pinang,MY,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,10.0,neighbourhood,import,,,,Malaysia Federal Route 142,97
365,40365,103.3644385,3.819209,Kampung Peramu,1189733,,1151371.0,,Suburb,,Pahang,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Tanjung Lumpur Highway,73
366,40366,101.747131,3.16794,Kuala Lumpur,1306768,,56013636.0,,County,,Kuala Lumpur,,23424901.0,Malaysia,390.0,97487.0,79.0,432.0,6,26,0,MY,9.0,county,import,,kuala lumpur_county_MY,kuala lumpur_county_MY_102_3,Kuala Lumpur,11590
367,40367,103.046859,5.620769,Kuala Terengganu,1306770,,56013599.0,,County,,Terengganu,MY,23424901.0,Malaysia,430.0,3556.0,87.0,16.0,6,12,0,MY,4.0,county,import,,kuala terengganu_county_MY,kuala terengganu_county_MY_103_6,Kuala Terengganu,8920
368,40368,100.162353,6.382177,Perlis,1306771,,56013602.0,,County,,Perlis,,23424901.0,Malaysia,339.0,802.0,69.0,4.0,5,6,0,MY,9.0,county,import,,perlis_county_MY,perlis_county_MY_100_6,Perlis,1312
369,40369,101.286499,4.567676,Kinta,1306772,,56013603.0,,County,,Perak,,23424901.0,Malaysia,527.0,6134.0,107.0,27.0,7,14,0,MY,9.0,county,import,,kinta_county_MY,kinta_county_MY_101_5,Kinta,22
370,40370,102.238488,6.13298,Kota Bharu,1306898,,56014198.0,,LocalAdmin,,Kelantan,,23424901.0,Malaysia,492.0,1201.0,100.0,5.0,7,7,0,MY,9.0,localadmin,import,,,,Kota Bharu,1648
371,40371,116.0466,5.8231,Kinarut,241264,1733449.0,1154753.0,15716.0,Town,PPL,Sabah,MY,23424901.0,Malaysia,76.0,76.0,15.0,1.0,3,3,6,MY,10.0,locality,import,,,,Kinarut,368
372,40372,100.951437,4.7635585,Sayong,242230,,56013836.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,36.0,866.0,7.0,4.0,2,6,0,MY,9.0,localadmin,import,,,,Sayong,30
373,40373,101.737003,2.760299,Labu,242231,,56013862.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,93.0,4649.0,19.0,21.0,3,13,0,MY,9.0,localadmin,import,,,,Labu,17
375,40375,116.09319,5.88434,Kg Ramayah,643229,6619487.0,,600.0,,PPLS,,MY,,,,,,,0,0,2,MY,10.0,locality,import,,,,Malaysia at the 1994 Asian Games,24
376,40376,115.5078,4.9539,Merapok,244894,1737579.0,1154921.0,0.0,Town,PPL,Sarawak,MY,23424901.0,Malaysia,,,,,0,0,0,MY,10.0,locality,import,,,,Limbang Division,1033
377,40377,100.23379,5.28769,Telok Kumbar,244984,1887985.0,1155206.0,0.0,Town,PPL,Pulau Pinang,MY,23424901.0,Malaysia,6.0,6.0,1.0,1.0,1,1,0,MY,10.0,locality,import,,,,Balik Pulau (federal constituency),210
378,40378,101.7508,3.156285,Taman Industri Bukit Permai,248073,,56016273.0,,Suburb,,Selangor,,23424901.0,Malaysia,2.0,2.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Kwasa Sentral station,63
379,40379,101.836395,2.970363,Semenyih,248190,,56014095.0,,LocalAdmin,,Selangor,,23424901.0,Malaysia,1.0,218.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,,Semenyih,538
380,40380,103.427524,4.537238,Kertih,248191,,56014141.0,,LocalAdmin,,Terengganu,,23424901.0,Malaysia,1.0,228.0,1.0,1.0,1,4,0,MY,9.0,localadmin,import,,,,Dungun (federal constituency),335
381,40381,101.7508,3.156285,Taman Saga,249435,,55862714.0,,Suburb,,Selangor,,23424901.0,Malaysia,7.0,7.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Pandan (federal constituency),328
382,40382,103.840112,2.3701385,Seri Pantai,249606,,1155110.0,,Town,,Johor,,23424901.0,Malaysia,4.0,4.0,1.0,1.0,1,1,0,MY,9.0,locality,import,,,,Kuala Terengganu,8920
383,40383,101.0787,4.5842,Kampung Paloh,249626,7612484.0,56037733.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,89.0,89.0,18.0,1.0,3,3,0,MY,10.0,neighbourhood,import,,,,Maludam,173
384,40384,100.52398,5.39218,Kampung Baru Menglembu,249627,6819292.0,56037740.0,0.0,Suburb,PPL,Perak,MY,23424901.0,Malaysia,32.0,32.0,6.0,1.0,2,2,0,MY,10.0,neighbourhood,import,,,,Manjoi,132
385,40385,100.546309,4.253285,Pekan Pangkor,250531,,56037224.0,,Town,,Perak,,23424901.0,Malaysia,35.0,35.0,7.0,1.0,2,2,0,MY,9.0,locality,import,,,,Lumut (federal constituency),275
386,40386,101.698036,3.245066,Taman Sri Gombak,250534,,56037410.0,,Town,,Selangor,,23424901.0,Malaysia,54.0,54.0,11.0,1.0,2,2,0,MY,9.0,locality,import,,,,Batu Caves (town),449
387,40387,101.341667,5.54141,Gerik,1190902,,56014100.0,,LocalAdmin,,Perak,,23424901.0,Malaysia,138.0,190.0,28.0,1.0,3,4,0,MY,9.0,localadmin,import,,,,Gerik,446
388,40388,103.758172,1.474923,Taman Sutera,1205067,,56017160.0,,Suburb,,Johor,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Pulai (federal constituency),283
389,40389,102.44472,5.72568,Pelagat,904109,7068031.0,,0.0,,ADM3,,MY,,,,,,,0,0,0,MY,10.0,localadmin,import,,,,Besut (federal constituency),325
390,40390,103.0,1.93333,Daerah Batu Pahat,88603,1732686.0,,519800.0,,ADM2,,MY,,,,,,,0,0,11,MY,10.0,county,import,,daerah batu pahat_county_MY,daerah batu pahat_county_MY_103_2,Batu Pahat District,1881
391,40391,103.5,1.5,Daerah Pontian,88604,1732707.0,,208050.0,,ADM2,,MY,,,,,,,0,0,10,MY,10.0,county,import,,daerah pontian_county_MY,daerah pontian_county_MY_104_2,Iskandar Malaysia,2421
392,40392,103.96667,1.81667,Daerah Kota Tinggi,88605,1732737.0,,279600.0,,ADM2,,MY,,,,,,,0,0,10,MY,10.0,county,import,,daerah kota tinggi_county_MY,daerah kota tinggi_county_MY_104_2,Kota Tinggi District,62
393,40393,103.6,1.65,Daerah Johor Baharu,88606,1732751.0,,2374778.0,,ADM2,,MY,,,,,,,0,0,12,MY,10.0,county,import,,daerah johor baharu_county_MY,daerah johor baharu_county_MY_104_2,Johor Bahru,8231
394,40394,103.33333,2.2,Daerah Keluang,88607,1732810.0,,394800.0,,ADM2,,MY,,,,,,,0,0,10,MY,10.0,county,import,,daerah keluang_county_MY,daerah keluang_county_MY_103_2,Besut District,552
395,40395,103.3,1.8278,Kampung Simpang Renggam,88621,1764318.0,,17528.0,,PPL,,MY,,,,,,,0,0,6,MY,10.0,locality,import,,,,Malaysia Federal Route 96,116
396,40396,102.11667,2.35,Kampong Masjid Tanah,88622,1767021.0,,29185.0,,PPL,,MY,,,,,,,0,0,7,MY,10.0,locality,import,,,,Rembau (federal constituency),312
397,40397,101.7508,3.156285,Taman Bukit Teratai,260856,,56015948.0,,Suburb,,Selangor,,23424901.0,Malaysia,1.0,1.0,1.0,1.0,1,1,0,MY,9.0,neighbourhood,import,,,,Pandan (federal constituency),328
398,40398,101.761733,3.176965,Taman Hill View,262462,,55862711.0,,Suburb,,Selangor,,23424901.0,Malaysia,76.0,76.0,15.0,1.0,3,3,0,MY,9.0,neighbourhood,import,,,,Bercham,543
399,40399,111.464023,1.234664,Sri Aman,262962,,56013901.0,,LocalAdmin,,Sarawak,,23424901.0,Malaysia,5.0,48.0,1.0,1.0,1,2,0,MY,9.0,localadmin,import,,,,Sri Aman,692
400,40400,103.1387,3.7409,Bukit Sulai,558818,1735252.0,,333.0,,MT,,MY,,,,,,,0,0,2,MY,10.0,locality_funky,import,,,,Pahang FM,370
401,40401,20.59333,41.24056,Vevčani,266562,784462.0,483188.0,2429.0,Town,PPLA,Vevčani,MK,23424890.0,Macedonia,43.0,43.0,9.0,1.0,2,2,4,MK,8.0,locality,import,,,,Vevčani,1612
402,40402,22.41278,41.91639,Kočani,266563,789403.0,482293.0,34258.0,Town,PPLA,Kočani,MK,23424890.0,Macedonia,88.0,88.0,18.0,1.0,3,3,7,MK,8.0,locality,import,,,,Kočani,798
403,40403,21.11694,42.14333,Вратница,129382,784205.0,,3678.0,,PPL,,MK,,,,,,,0,0,4,MK,8.0,locality,import,,,,Vratnica,809
404,40404,22.5675,41.47611,Velusa,129386,784505.0,,1720.0,,PPL,,MK,,,,,,,0,0,3,MK,8.0,locality,import,,,,Veluša,59
405,40405,22.83639,41.43722,Sušica,129419,785270.0,,1941.0,,PPL,,MK,,,,,,,0,0,3,MK,8.0,locality,import,,,,Sušica,122
406,40406,21.79972,42.0625,Орашац,129491,787444.0,,1179.0,,PPL,,MK,,,,,,,0,0,3,MK,8.0,locality,import,,,,Orašac (Obrenovac),36
407,40407,22.51333,41.62583,Oraovica,129492,787448.0,,3776.0,,PPL,,MK,,,,,,,0,0,4,MK,8.0,locality,import,,,,Oraovica,48
408,40408,20.80194,41.11722,Ohrid,129496,787487.0,,54908.0,,PPLA,,MK,,,,,,,0,0,8,MK,8.0,locality,import,,,,Ohrid,2816
410,40410,22.88111,41.41389,Ново Село,129500,787574.0,,11818.0,,PPLA,,MK,,,,,,,0,0,6,MK,8.0,locality,import,,,,Novo Selo (Sokolac),63
411,40411,21.71444,42.13222,Kumanovo,129548,788886.0,,108471.0,,PPLA,,MK,,,,,,,0,0,9,MK,8.0,locality,import,,,,Kumanovo,3107
414,40414,21.24889,41.36889,Крушево,129551,788961.0,,5211.0,,PPLA,,MK,,,,,,,0,0,5,MK,8.0,locality,import,,,,Kruševo,1057
415,40415,21.33306,41.33611,Krivogashtani,129553,789028.0,,5899.0,,PPLA,,MK,,,,,,,0,0,5,MK,8.0,locality,import,,,,Krivogaštani,29
416,40416,21.12361,42.07361,Јегуновце,129582,789822.0,,7313.0,,PPLA,,MK,,,,,,,0,0,5,MK,8.0,locality,import,,,,Jegunovce,172
418,40418,21.48556,41.88639,Dolno Količani,129631,791343.0,,1276.0,,PPL,,MK,,,,,,,0,0,3,MK,8.0,locality,import,,,,Studeničani Municipality,132
419,40419,21.32667,41.39278,Podvis,554513,838566.0,,232.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Podvis,69
420,40420,21.98194,41.17667,Ržanovo,554514,838620.0,,9.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Ržanovo,41
421,40421,21.605,41.41611,Prisad,554515,838714.0,,49.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Prisad,27
422,40422,22.85611,41.8725,Star Istevnik,554532,862881.0,,250.0,,PPLL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Delčevo Municipality,151
423,40423,21.44028,41.34306,Golemo Konjari,269930,790608.0,482097.0,906.0,Town,PPL,Prilep,MK,23424890.0,Macedonia,,2.0,,1.0,0,1,2,MK,8.0,locality,import,,,,Golemo Konjari,31
424,40424,21.26528,41.1225,Sekirani,553685,786016.0,,395.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Sekirani,53
425,40425,21.39167,41.01611,Poeševo,553752,786943.0,,389.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Poeševo,52
426,40426,21.87056,41.805,Milino,553810,787963.0,,458.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Milino Selo (Lukavac),61
428,40428,21.22056,41.23778,Graište,553921,790212.0,,260.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,List of castles in the Republic of Macedonia,21
429,40429,21.16278,41.75889,Blizansko,554082,792542.0,,90.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Makedonski Brod Municipality,302
430,40430,21.09833,41.69222,Benče,554095,792684.0,,122.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Amelia Bence,7077
432,40432,21.70361,41.33667,Belovodica,554097,792691.0,,73.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Belovodica,30
433,40433,21.39611,41.41083,Belo Pole,554098,792705.0,,329.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Belo Pole,32
434,40434,21.69833,41.76333,Beleštevica,554101,792763.0,,40.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Veles Municipality,153
435,40435,21.19972,41.24528,Belče,554102,792768.0,,199.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Belce,30
436,40436,21.07972,41.29944,Babino,554107,793047.0,,194.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,"Babino, Podlaskie Voivodeship",108
437,40437,21.12556,41.93472,Larce,1029055,788790.0,,1489.0,,PPL,,MK,,,,,,,0,0,3,MK,8.0,locality,import,,,,List of Filipino records in athletics,574
438,40438,21.56778,41.25944,Štavica,83568,785503.0,,264.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Štavica,34
439,40439,21.29389,41.09667,Staro Zmirnovo,83569,785506.0,,31.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Staro Zmirnovo,33
440,40440,21.20694,41.63389,Staro Selo,83571,785512.0,,23.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Staro Selo,127
441,40441,21.53556,41.29472,Staro Lagovo,83572,785517.0,,74.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Staro Lagovo,36
442,40442,22.95624,41.36749,Staro Konjarevo,83573,785519.0,,887.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novo Selo Municipality,1594
444,40444,21.665,41.58111,Stari Grad,83577,785534.0,,165.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Stari Grad,99
445,40445,21.6225,41.85444,Novo Selo,83632,787565.0,,205.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novo Selo,872
446,40446,21.64917,41.60333,Novo Selo,83633,787571.0,,75.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Novo Selo,872
447,40447,21.05278,41.58694,Novo Selo,83634,787573.0,,220.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novo Selo,872
448,40448,21.19028,41.30528,Novo Selo,83635,787576.0,,120.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Novo Selo,872
449,40449,21.43333,41.40361,Novoselani,83636,787580.0,,263.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novoselani,32
450,40450,21.39361,41.22333,Novoselani,83637,787581.0,,189.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Novoselani,32
451,40451,21.51611,41.31111,Novo Lagovo,83638,787586.0,,212.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novo Lagovo,34
452,40452,21.33112,41.89526,Jabolci,83709,789941.0,,180.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Sopište Municipality,212
453,40453,21.08583,41.48833,Ižište,83711,789970.0,,72.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,List of castles in the Republic of Macedonia,21
454,40454,21.00472,41.13167,Izbišta,83712,789973.0,,262.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Izbišta,112
455,40455,21.6416,41.04362,Iveni,83713,789979.0,,41.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Xestia alpicola,284
456,40456,21.18472,41.64167,Inče,83717,790016.0,,72.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Ince,362
457,40457,21.60194,41.83472,Gumalevo,83718,790095.0,,194.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Zelenikovo Municipality,115
459,40459,21.68472,41.78056,S’lp,83586,785762.0,,156.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Gatti's Pizza,674
460,40460,21.07694,41.26639,Sloeštica,83587,785765.0,,535.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Petre M. Andreevski,264
461,40461,21.67,41.71833,Slivnik,83588,785779.0,,237.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Slivník,36
462,40462,21.08139,40.95889,Slivnica,83589,785782.0,,323.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Slivnica,83
463,40463,21.56667,41.14944,Mojno,83652,787868.0,,198.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,List of minimum wages by country,4343
464,40464,21.22361,41.65083,Mogilec,83653,787874.0,,114.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Makedonski Brod Municipality,302
465,40465,21.24361,41.64,Modrište,83654,787878.0,,87.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Makedonski Brod Municipality,302
466,40466,21.40639,42.09444,Мирковци,83657,787923.0,,958.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Mirkovci,357
467,40467,21.84417,41.94944,Malino,83666,788252.0,,139.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Malino,26
468,40468,21.39083,41.87944,Malčište,83667,788285.0,,69.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Studeničani Municipality,132
469,40469,21.94333,41.155,Majden,83668,788353.0,,12.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Ait Majden,60
470,40470,21.23694,41.0425,Magarevo,83672,788367.0,,165.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Magarevo,60
471,40471,21.29,41.46861,Košino,83695,789241.0,,248.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Košino,37
472,40472,21.02667,41.80583,Korito,83696,789267.0,,875.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novo Korito,70
473,40473,21.32528,41.35611,Korenica,83697,789279.0,,142.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Korenica,182
474,40474,21.37861,41.10833,Могила,1029038,787877.0,,4392.0,,PPLA,,MK,,,,,,,0,0,4,MK,8.0,locality,import,,,,Tomb of the Unknown Soldier (Moscow),536
475,40475,21.81307,41.23923,Vrpsko,553577,784137.0,,5.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Vrpsko,27
476,40476,21.13167,41.75861,Trebovlje,553617,784964.0,,44.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Makedonski Brod Municipality,302
477,40477,21.47028,41.13194,Trap,553619,784981.0,,261.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Trap,652
478,40478,21.16667,41.61528,Topolnica,553621,785009.0,,106.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Topolnica,24
479,40479,21.86861,41.89917,Sopot,553661,785674.0,,485.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Sopot,2439
480,40480,21.19389,41.32861,Rastojca,553706,786437.0,,81.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Demir Hisar Municipality,194
481,40481,21.77861,41.49639,Popadija,553748,786888.0,,13.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Presbytera,278
482,40482,21.65861,41.51583,Pomenovo,553749,786901.0,,4.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Čaška Municipality,194
483,40483,21.61467,41.00922,Polog,553750,786909.0,,8.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Polog,79
484,40484,21.74583,41.76667,Novačani,553795,787625.0,,6.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Novačani,34
485,40485,21.45139,41.18278,Nošpal,553796,787629.0,,545.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Dimche Sarvanov,245
487,40487,21.90528,41.62889,Nogaevci,553798,787637.0,,285.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Gradsko Municipality,135
488,40488,21.24583,41.01111,Nižepole,553799,787641.0,,505.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Nižepole,71
489,40489,21.77944,41.83472,Lugunci,553835,788435.0,,16.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Veles Municipality,153
490,40490,21.40389,41.20778,Loznani,553839,788466.0,,509.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Loznani,839
491,40491,21.59583,41.17972,Lopatica,553840,788492.0,,194.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Lopatica,12
492,40492,21.27583,41.57528,Lokvica,553841,788504.0,,208.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Lokvica,38
493,40493,21.77833,41.52083,Krnino,553880,789023.0,,6.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Čaška Municipality,194
494,40494,21.32889,41.07389,Krklino,553881,789026.0,,714.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Krklino,31
495,40495,21.02389,41.14028,Kriveni,553882,789035.0,,145.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Kriveni,241
496,40496,21.62389,41.6,Kriva Kruša,553884,789047.0,,17.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Čaška Municipality,194
497,40497,21.57944,41.84861,Gradovci,553922,790220.0,,61.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Zelenikovo Municipality,115
498,40498,21.72333,41.89889,Gradmanci,553923,790224.0,,59.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Petrovec Municipality,146
499,40499,21.7628,41.08399,Gradešnica,553924,790242.0,,687.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Gradešnica,48
500,40500,21.47194,41.88,Gorno Količani,553932,790331.0,,654.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Studeničani Municipality,132
501,40501,21.51472,41.72639,Долно Јаболчиште,553995,791346.0,,360.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Čaška Municipality,194
502,40502,21.11972,40.87556,Dolno Dupeni,553996,791349.0,,563.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Dolno Dupeni,119
505,40505,21.35262,41.94756,Čiflik,554035,791928.0,,444.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Čiflik,43
506,40506,21.12056,41.95139,Čiflik,554036,791929.0,,854.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Čiflik,43
507,40507,21.13611,41.9925,Cerovo,554039,791961.0,,431.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Cerovo,70
508,40508,21.08083,41.74583,Bitovo,554087,792575.0,,216.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Bitovo,51
509,40509,21.51611,41.61556,Бистрица,554088,792591.0,,330.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,"Bistrica, Macedonia",67
510,40510,21.49,41.03917,Biljanik,554089,792621.0,,300.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Novaci Municipality,133
512,40512,21.78222,41.13972,Bešište,554091,792652.0,,238.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Bešište,30
513,40513,21.49639,41.2975,Berovci,554093,792658.0,,357.0,,PPL,,MK,,,,,,,0,0,2,MK,8.0,locality,import,,,,Berovci,30
515,40515,21.07333,41.71222,Gorno Botušje,554126,796005.0,,140.0,,PPLL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Makedonski Brod Municipality,302
516,40516,21.09722,41.72444,Dolno Botušje,554127,796006.0,,164.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Makedonski Brod Municipality,302
517,40517,21.20972,41.52778,Trebino,554128,796068.0,,176.0,,PPL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Treviño,797
518,40518,21.18222,41.58611,Slatina,554131,796070.0,,130.0,,PPLL,,MK,,,,,,,0,0,1,MK,8.0,locality,import,,,,Slatina,542
