,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
4477,115d63f4-8f76-11e1-848f-cfd5bf3ef515,,101793583.0,,,,3187070.0,Q1284798,,,,,"Vuka, Osijek-Baranja County",850809.0,,1275672.0,,,,,113
4478,,,101793587.0,,,,3187666.0,Q1277410,,,,,Viškovci,,,1043884.0,,,,,51
4479,115b8502-8f76-11e1-848f-cfd5bf3ef515,,101793593.0,,,,3202220.0,Q318961,,,,,Đakovo,847253.0,,892236.0,,,,,614
4480,,,101793607.0,,,,3193314.0,Q3503891,,,,,Piškorevci,849619.0,,1043997.0,,,,,41
4481,,,101793611.0,,,,3202215.0,Q912341,,,,,Dalj,847254.0,,262066.0,,,,,398
4482,,,85797113.0,,,,2758946.0,Q128498,,,,,Bijlmermeer,727717.0,,871093.0,,,,,1130
4483,,,101740873.0,,,,5955960.0,Q23021,,,,,"Fort St. John, British Columbia",9128.0,,274713.0,,,,,3315
4484,12cc821a-8f76-11e1-848f-cfd5bf3ef515,,101794325.0,,,,3217944.0,Q18502196,,,,,,29341196.0,,1061943.0,,,,,2354
4485,,,85798607.0,,,,2745195.0,Q2407693,,,,,Vreeswijk,734421.0,,1080808.0,,,,,220
4486,12a82f8c-8f76-11e1-848f-cfd5bf3ef515,,101794341.0,,,,3176713.0,Q18501752,,,,,,22526741.0,,1007392.0,,,,,2354
4487,,,85798627.0,,,,2744976.0,Q1936132,,,,,Watergraafsmeer,734534.0,,178995.0,,,,,114
4488,,,85798675.0,,,,2744878.0,Q2311430,,,,,Weipoort,734698.0,,1122027.0,,7273138.0,,,60
4489,,,85798679.0,,,,2744616.0,Q2453767,,,,,Westpunt (Rotterdam),734699.0,,1122028.0,,,,,24
4490,,,101794349.0,,,,8378869.0,Q18502256,,,,,,29343698.0,,270456.0,,,,,2354
4491,12b107d8-8f76-11e1-848f-cfd5bf3ef515,,101794355.0,,,,3181120.0,Q3651123,,,,,,711779.0,,919215.0,,,,,2354
4492,12b6b8d6-8f76-11e1-848f-cfd5bf3ef515,,101794357.0,,,,3170033.0,Q18502232,,,,,,721148.0,,186945.0,,,,,2354
4493,12b57868-8f76-11e1-848f-cfd5bf3ef515,,101794359.0,,,,3172429.0,Q3867470,,,,,,719234.0,,186771.0,,,,,2354
4494,039fbd02-8f76-11e1-848f-cfd5bf3ef515,,101793671.0,,,,679206.0,Q2719526,,,,,,871433.0,,127695.0,,,,,2354
4495,,,101740893.0,,,,5957607.0,Q2957001,,,,,Fraser Lake,9526.0,,1053482.0,,,,,324
4496,,,85797579.0,,,,2755553.0,Q2728630,,,,,Geuzenveld,729396.0,,1284578.0,,,,,26
4497,,,85797467.0,,,,2756587.0,Q1809110,,,,,Driemanspolder RandstadRail station,728859.0,,1080750.0,,,,,208
4498,,,85797491.0,,,,2756485.0,Q2910312,,,,,Durgerdam,728915.0,,1350738.0,,7261374.0,,,117
4499,12c43ac4-8f76-11e1-848f-cfd5bf3ef515,,101794363.0,,,,3218756.0,Q17154445,,,,,,20143538.0,,1174779.0,,,,,2354
4500,,,85798695.0,,,,2744251.0,Q3569580,,,,,Woensel,734851.0,,1114771.0,,,,,354
4501,12b865e6-8f76-11e1-848f-cfd5bf3ef515,,101794385.0,,,,3167025.0,Q111741,,,,,Saviore dell'Adamello,723809.0,,978845.0,,,,,38
4502,,,101740897.0,,,,6945979.0,Q355257,,,,,Lillooet,9635.0,,161029.0,,,,,2671
4503,,,85798825.0,,,,2272264.0,Q413311,,,,,Ajuda,735518.0,,898157.0,,,,,687
4504,12ba4866-8f76-11e1-848f-cfd5bf3ef515,,101794391.0,,,,3177757.0,Q18473255,,,,,,20105395.0,,955373.0,,,,,2354
4505,12b040fa-8f76-11e1-848f-cfd5bf3ef515,,101794393.0,,,,3182490.0,Q103465,,,,,Bagolino,710591.0,,1244219.0,,,,,152
4506,,,85798837.0,,,,2743131.0,Q1973519,,,,,Aldoar,735783.0,,1166739.0,,,,,86
4507,,,85798847.0,,,,2272032.0,Q985517,,,,,Alfama,735817.0,,179977.0,,,,,551
4508,,58445269565018618401,85632365.0,Senegal,,,2245662.0,Q1041,,en.senegal,senegal,,Senegal,23424943.0,,91166.0,,,,,6788
4509,,,85798853.0,,,,6930153.0,Q1982948,,,,,Alfragide,735848.0,,239860.0,,,,,107
4510,,66220870744557419041,85632379.0,Somalia,,,51537.0,Q1045,,en.somalia,somalia,,Somalia,23424949.0,,57281.0,,,,,21196
4511,,,101740915.0,,,,5925058.0,Q2982400,,,,,"Coldstream, British Columbia",9718.0,,898358.0,,,,,531
4512,,,85799003.0,,,,8012474.0,Q1631359,,,,,Lapa (Lisbon),742546.0,,1051080.0,,,,,176
4513,,70696261030577730941,85632679.0,Mauritania,,,2378080.0,Q1025,,en.mauritania,mauritania,,Mauritania,23424896.0,,91352.0,,,,,6620
4514,030bbdc8-8f76-11e1-848f-cfd5bf3ef515,,85799009.0,,,,2738214.0,Q1825945,,,,,Lordelo do Ouro,742758.0,,239865.0,,,,,592
4515,030bbe18-8f76-11e1-848f-cfd5bf3ef515,,85799013.0,,,,2738214.0,Q1825945,,,,,Lordelo do Ouro,742770.0,,1193756.0,,,,,592
4516,,,85805849.0,,,,4746729.0,Q4892173,,,,,"Berkley, Virginia",2362963.0,,1169106.0,,,,,731
4517,12bc8784-8f76-11e1-848f-cfd5bf3ef515,,101794409.0,,,,6535189.0,Q18472904,,,,,,20114150.0,,516292.0,,,,,2354
4518,,,101793689.0,,,,669870.0,Q16898374,,,,,,878365.0,,127223.0,,,,,2354
4519,,,101793731.0,,,,681209.0,Q12111510,,,,,,869958.0,,941123.0,,,,,2354
4520,03a247c0-8f76-11e1-848f-cfd5bf3ef515,,101793737.0,,,,672523.0,Q12724986,,,,,,876346.0,,845275.0,,,,,2354
4521,,,101793685.0,,,,685078.0,Q2090150,,,,,,,,128014.0,,,,,2354
4522,039d0eae-8f76-11e1-848f-cfd5bf3ef515,,101793747.0,,,,686493.0,Q12077645,,,,,,866147.0,,1277764.0,,,,,2354
4523,,,85797653.0,,,,2754552.0,Q1950159,,,,,Heijplaat,729900.0,,1091206.0,,,,,276
4524,,,85797661.0,,,,2758993.0,Q1974010,,,,,Bezuidenhout,730031.0,,1158271.0,,,,,178
4525,,,85799069.0,,,,2738214.0,Q1825945,,,,,Lordelo do Ouro,744777.0,,217230.0,,,,,592
4526,,,85799073.0,,,,2736680.0,Q1973541,,,,,Paranhos (Porto),745187.0,,479159.0,,,,,69
4527,,,85799409.0,,,,3120635.0,Q1928529,,,,,Hortaleza,762321.0,,906443.0,,,,,266
4528,03a69d5c-8f76-11e1-848f-cfd5bf3ef515,,101793781.0,,,,679095.0,Q12102091,,,,,,15001801.0,,1027972.0,,,,,2354
4529,,,101740931.0,,,,5913049.0,Q986003,,,,,"Cache Creek, British Columbia",9625.0,,898348.0,,,,,483
4530,,,101740935.0,,,,6177949.0,Q283718,,,,,"Wells, British Columbia",9557.0,,71930.0,,,,,296
4531,,,101740939.0,,,,5921356.0,Q983026,,,,,Chilliwack,,,,,,,,3642
4532,,,101740945.0,,,,6068627.0,Q2957122,,,,,"McBride, British Columbia",9553.0,,160311.0,,,,,892
4533,,,85799447.0,,,,3119123.0,Q2442135,,,,,"Sant Pere, Santa Caterina i la Ribera",763981.0,,1082853.0,,,,,109
4534,,,85799453.0,,,,3119045.0,Q3773462,,,,,La Sagrera,764029.0,,232617.0,,,,,723
4535,,,101740949.0,,,,6087524.0,Q2957439,,,,,New Denver,9853.0,,965541.0,,,,,433
4536,,,85799479.0,,,,6544489.0,Q794954,,,,,Latina (Madrid),764955.0,,1114818.0,,,,,334
4537,085ce7fc-8f76-11e1-848f-cfd5bf3ef515,,85799503.0,,,,6544099.0,Q2017682,,,,,Moncloa-Aravaca,767427.0,,471484.0,,,,,155
4538,,,101740951.0,,,,5887531.0,Q2739451,,,,,"Ashcroft, British Columbia",9632.0,,1249101.0,,,,,807
4539,,,101740961.0,,,,5881791.0,Q271730,,,,,"Abbotsford, British Columbia",,,355712.0,,,,,3391
4540,,,101740963.0,,,,6173031.0,Q2508161,,,,,Valemount,9660.0,,898351.0,,,,,1894
4541,12c478fe-8f76-11e1-848f-cfd5bf3ef515,,101794435.0,,,,6535566.0,Q306109,,,,,Spiazzo,20144389.0,,160835.0,,,,,77
4542,12c1e9d6-8f76-11e1-848f-cfd5bf3ef515,,101794477.0,,,,3217612.0,Q18452392,,,,,,20135588.0,,1013039.0,,,,,2354
4543,12b88ddc-8f76-11e1-848f-cfd5bf3ef515,,101794481.0,,,,3166710.0,Q40799,,,,,Seren del Grappa,724050.0,,78706.0,,,,,91
4544,,,101793831.0,,,,662577.0,Q12089903,,,,,,,,6.0,,,,,2354
4545,,,101793833.0,,,,665017.0,Q16898289,,,,,,,,1027353.0,,,,,2354
4546,,,101793853.0,,,,667046.0,Q13360903,,,,,,880391.0,,1084320.0,,,,,2354
