,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wk:page,wof_country,wordcount
3492,9149,"-77.840103,25.7383,-77.840103,25.7383",uuuu,0.0,,e65176d38638ac53e92c6fafb756d4f2,,e23f540bc02f36ee666df842453c9121,25.7383,-77.840103,102543697.0,uuuu,,,1452296744.0,0.0,0.0,0.0,Great Harbour Cay Airport,85669103.0,102/543/697/102543697.geojson,campus,0.0,ourairports,,,Great Harbour Cay Airport,,107.0
3493,9150,"0.0,0.0,0.0,0.0",uuuu,85632339.0,,e736ccd27b20f3524bf41332535cf574,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543699.0,uuuu,,,1452296743.0,0.0,0.0,0.0,The Bight Airport,85669159.0,102/543/699/102543699.geojson,campus,85669159.0,missing,,,New Bight Airport,,114.0
3494,9151,"-77.880898,25.417101,-77.880898,25.417101",uuuu,0.0,,21583d10ccb0faa01fd8806a3019b8c5,,73d83424a9bdc15fe26e803607b119ed,25.417101,-77.880898,102543701.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Chub Cay Airport,85669103.0,102/543/701/102543701.geojson,campus,0.0,ourairports,,,Chub Cay International Airport,,46.0
3495,9152,"0.0,0.0,0.0,0.0",uuuu,0.0,,55cd2c134109131eceac1cb2b82e8398,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543703.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Deadmans Cay Airport,85669169.0,102/543/703/102543703.geojson,campus,0.0,missing,,,Deadman's Cay Airport,,99.0
3496,9153,"-77.466423,25.043333,-77.462837,25.050358",uuuu,85632339.0,,3c667b846541bf05a8cfe8f40c2cd718,,020f7c4638fead54f34c09ad6d6b06e1,25.047672,-77.46493,102543707.0,uuuu,,,1452296745.0,25.047706,-77.464957,0.0,Nassau International Airport,85669063.0,102/543/707/102543707.geojson,campus,85669063.0,woedb,,,Lynden Pindling International Airport,,849.0
3497,9154,"-78.705757,26.548014,-78.704041,26.550259",uuuu,85632339.0,,8c14b03d5343380b2b9b50afab37d0a1,,ed645ce4cabd47b9cc04d5a91452a07b,26.548972,-78.705054,102543709.0,uuuu,,,1452296743.0,26.548986,-78.705181,0.0,Freeport International Airport,85669071.0,102/543/709/102543709.geojson,campus,85669071.0,woedb,,,Grand Bahama International Airport,,547.0
3498,9155,"0.0,0.0,0.0,0.0",uuuu,85632339.0,,7033ae3f7e999540466dc6dd7da5f9c2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102543711.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Clarence A Bain Airport,85669115.0,102/543/711/102543711.geojson,campus,85669115.0,missing,,,Clarence A. Bain Airport,,100.0
3499,9156,"-73.013496,22.379499,-73.013496,22.379499",uuuu,85632339.0,,2a6de672bbab1b171cb571c61bbe41c2,,2b4f05f3f5e90f48fa3aca805c4f2c67,22.379499,-73.013496,102543713.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Miltary & Civil Airport,85669185.0,102/543/713/102543713.geojson,campus,85669185.0,ourairports,,,Athenian military,,376.0
3500,9157,"-73.666901,20.975,-73.666901,20.975",uuuu,85632339.0,,9a77d73e3665ab33538c5a0fd86d55fe,,20146a5caea729a1e0f58d6dde946aaa,20.975,-73.666901,102543715.0,uuuu,,,1452296745.0,0.0,0.0,0.0,Great Inagua Airport,85669189.0,102/543/715/102543715.geojson,campus,85669189.0,ourairports,,,Inagua,,619.0
3501,9158,"-76.439102,24.1691,-76.439102,24.1691",uuuu,0.0,,04cec6b2287c355568f59c5a9cd90da6,,39445f915f2be8ba4970edb8971b45b9,24.1691,-76.439102,102543717.0,uuuu,,,1452296743.0,0.0,0.0,0.0,Staniel Cay Airport,85632339.0,102/543/717/102543717.geojson,campus,0.0,ourairports,,,Staniel Cay Airport,,100.0
