wof:id,status
85798965,NO
85798981,NO
85798987,NO
85799111,NO
85799119,NO
85799269,NO
85799703,NO
85799747,NO
85799863,NO
85799903,NO
85799999,NO
85800003,NO
85800043,NO
85800049,NO
85800063,NO
85800137,NO
85800147,NO
85800183,NO
85800205,NO
85800395,NO
85800413,NO
85800521,NO
85800541,NO
85800617,NO
85800629,NO
85800955,NO
85800997,NO
85801045,NO
85801195,NO
85801301,NO
85801333,NO
85801359,NO
85801565,NO
85801571,NO
85801577,NO
85801641,NO
85801789,NO
85801829,NO
85801883,NO
85801985,NO
85802159,NO
85802223,NO
85802239,NO
85802393,NO
85802447,NO
85802483,NO
85802503,NO
85802541,NO
85802565,NO
85802619,NO
85802629,NO
85802655,NO
85802667,NO
85802671,NO
85802673,NO
85802711,NO
85802759,NO
85802779,NO
85802807,NO
85802811,NO
85802831,NO
85802851,NO
85802891,NO
85802917,NO
85802971,NO
85802993,NO
85803027,NO
85803031,NO
85803137,NO
85803175,NO
85803209,NO
85803227,NO
85803257,NO
85803301,NO
85803355,NO
85803375,NO
85803377,NO
85803429,NO
85803449,NO
85803487,NO
85803539,NO
85803577,NO
85803595,NO
85803611,NO
85803617,NO
85803621,NO
85803641,NO
85803645,NO
85803659,NO
85803711,NO
85803739,NO
85803749,NO
85803751,NO
85803817,NO
85803855,NO
85803859,NO
85803863,NO
85803891,NO
85803907,NO
85803935,NO
85803979,NO
85803991,NO
85804009,NO
85804151,NO
85804195,NO
85804205,NO
85804319,NO
85804363,NO
85804385,NO
85804415,NO
85804449,NO
85804463,NO
85804465,NO
85804519,NO
85804531,NO
85804553,NO
85804571,NO
85804579,NO
85804581,NO
85804615,NO
85804619,NO
85804703,NO
85804733,NO
85804737,NO
85804739,NO
85804743,NO
85804745,NO
85804783,NO
85804789,NO
85804837,NO
85804843,NO
85804847,NO
85804885,NO
85804895,NO
85804931,NO
85804959,NO
85804975,NO
85804985,NO
85804989,NO
85804993,NO
85804999,NO
85805003,NO
85805025,NO
85805053,NO
85805125,NO
85805159,NO
85805193,NO
85805215,NO
85805231,NO
85805251,NO
85805267,NO
85805273,NO
85805277,NO
85805281,NO
85805283,NO
85805287,NO
85805293,NO
85805301,NO
85805327,NO
85805333,NO
85805347,NO
85805353,NO
85805357,NO
85805367,NO
85805375,NO
85805455,NO
85805457,NO
85805475,NO
85805511,NO
85805539,NO
85805557,NO
85805563,NO
85805575,NO
85805639,NO
85805653,NO
85805687,NO
85805719,NO
85805747,NO
85805777,NO
85805783,NO
85805843,NO
85805985,NO
85805989,NO
85805993,NO
85805997,NO
85806001,NO
85806005,NO
85806011,NO
85806015,NO
85806017,NO
85806041,NO
85806049,NO
85806071,NO
85806095,NO
85806105,NO
85806143,NO
85806151,NO
85806213,NO
85806251,NO
85806275,NO
85806339,NO
85806361,NO
85806407,NO
85806425,NO
85806445,NO
85806465,NO
85806489,NO
85806539,NO
85806555,NO
85806565,NO
85806571,NO
85806611,NO
85806629,NO
85806633,NO
85806685,NO
85806695,NO
85806697,NO
85806699,NO
85806717,NO
85806755,NO
85806777,NO
85806789,NO
85806843,NO
85806847,NO
85806851,NO
85806859,NO
85807021,NO
85807095,NO
85807097,NO
85807101,NO
85807115,NO
85807149,NO
85807195,NO
85807281,NO
85807285,NO
85807317,NO
85807347,NO
85807375,NO
85807405,NO
85807409,NO
85807415,NO
85807419,NO
85807423,NO
85807447,NO
85807505,NO
85807509,NO
85807513,NO
85807553,NO
85807563,NO
85807573,NO
85807613,NO
85807617,NO
85807625,NO
85807645,NO
85807651,NO
85807655,NO
85807659,NO
85807781,NO
85807785,NO
85807947,NO
85807951,NO
85807969,NO
85808055,NO
85808091,NO
85808095,NO
85808207,NO
85808235,NO
85808245,NO
85808255,NO
85808285,NO
85808301,NO
85808305,NO
85808329,NO
85808353,NO
85808409,NO
85808477,NO
85808481,NO
85808485,NO
85808519,NO
85808535,NO
85808541,NO
85808573,NO
85808577,NO
85808595,NO
85808653,NO
85808669,NO
85808697,NO
85808723,NO
85808733,NO
85808767,NO
85808795,NO
85808803,NO
85808807,NO
85808821,NO
85808859,NO
85808887,NO
85808899,NO
85808903,NO
85808911,NO
85808947,NO
85808951,NO
85808955,NO
85809125,NO
85809133,NO
85809137,NO
85809143,NO
85809235,NO
85809289,NO
85809313,NO
85809349,NO
85809355,NO
85809435,NO
85809463,NO
85809469,NO
85809473,NO
85809485,NO
85809523,NO
85809571,NO
85809585,NO
85809605,NO
85809629,NO
85809641,NO
85809647,NO
85809673,NO
85809743,NO
85809747,NO
85809763,NO
85809781,NO
85809799,NO
85809827,NO
85809831,NO
85809839,NO
85809845,NO
85809859,NO
85809877,NO
85809885,NO
85809959,NO
85809981,NO
85810011,NO
85810025,NO
85810039,NO
85810055,NO
85810227,NO
85810269,NO
85810283,NO
85810289,NO
85810319,NO
85810361,NO
85810369,NO
85810379,NO
85810435,NO
85810479,NO
85810499,NO
85810503,NO
85810549,NO
85810619,NO
85810631,NO
85810675,NO
85810679,NO
85810687,NO
85810715,NO
85810727,NO
85810765,NO
85810773,NO
85810823,NO
85810843,NO
85810853,NO
85810871,NO
85810931,NO
85810939,NO
85810953,NO
85810965,NO
85811055,NO
85811063,NO
85811097,NO
85811185,NO
85811227,NO
85811237,NO
85811249,NO
85811269,NO
85811277,NO
85811331,NO
85811367,NO
85811403,NO
85811527,NO
85811533,NO
85811583,NO
85811631,NO
85811669,NO
85811681,NO
85811707,NO
85811713,NO
85811723,NO
85811727,NO
85811731,NO
85811753,NO
85811755,NO
85811779,NO
85811837,NO
85811839,NO
85811929,NO
85811947,NO
85811957,NO
85811969,NO
85812025,NO
85812035,NO
85812041,NO
85812045,NO
85812047,NO
85812089,NO
85812117,NO
85812159,NO
85812199,NO
85812263,NO
85812317,NO
85812323,NO
85812331,NO
85812335,NO
85812353,NO
85812359,NO
85812365,NO
85812369,NO
85812455,NO
85812519,NO
85812533,NO
85812537,NO
85812545,NO
85812549,NO
85812577,NO
85812613,NO
85812639,NO
85812643,NO
85812665,NO
85812671,NO
85812675,NO
85812677,NO
85812707,NO
85812735,NO
85812739,NO
85812755,NO
85812761,NO
85812791,NO
85812799,NO
85812803,NO
85812807,NO
85812851,NO
85812865,NO
85812875,NO
85812881,NO
85812923,NO
85812951,NO
85813037,NO
85813087,NO
85813183,NO
85813225,NO
85813287,NO
85813321,NO
85813323,NO
85813347,NO
85813403,NO
85813431,NO
85813457,NO
85813547,NO
85813553,NO
85813625,NO
85813649,NO
85813663,NO
85813673,NO
85813711,NO
85813751,NO
85813769,NO
85813793,NO
85813935,NO
85813993,NO
85814061,NO
85814075,NO
85814087,NO
85814125,NO
85814131,NO
85814149,NO
85814165,NO
85814175,NO
85814183,NO
85814247,NO
85814285,NO
85814293,NO
85814311,NO
85814353,NO
85814385,NO
85814417,NO
85814471,NO
85814671,NO
85814681,NO
85814773,NO
85814785,NO
85814835,NO
85814953,NO
85814995,NO
85815039,NO
85815051,NO
85815057,NO
85815089,NO
85815185,NO
85815199,NO
85815253,NO
85815259,NO
85815269,NO
85815273,NO
85815277,NO
85815289,NO
85815293,NO
85815303,NO
85815367,NO
85815391,NO
85815425,NO
85815443,NO
85815601,NO
85815605,NO
85815629,NO
85815655,NO
85815703,NO
85815725,NO
85815763,NO
85815883,NO
85815897,NO
85815901,NO
85815921,NO
85815935,NO
85815989,NO
85816015,NO
85816023,NO
85816037,NO
85816055,NO
85816087,NO
85816109,NO
85816113,NO
85816133,NO
85816177,NO
85816203,NO
85816245,NO
85816267,NO
85816273,NO
85816275,NO
85816279,NO
85816283,NO
85816297,NO
85816313,NO
85816325,NO
85816335,NO
85816349,NO
85816353,NO
85816369,NO
85816379,NO
85816381,NO
85816409,NO
85816417,NO
85816437,NO
85816453,NO
85816515,NO
85816529,NO
85816579,NO
85816597,NO
85816621,NO
85816671,NO
85816693,NO
85816703,NO
85816711,NO
85816747,NO
85816749,NO
85816825,NO
85816831,NO
85816835,NO
85816895,NO
85816901,NO
85816905,NO
85816921,NO
85816925,NO
85816969,NO
85816987,NO
85817021,NO
85817031,NO
85817035,NO
85817037,NO
85817057,NO
85817063,NO
85817069,NO
85817073,NO
85817179,NO
85817215,NO
85817225,NO
85817229,NO
85817237,NO
85817263,NO
85817271,NO
85817275,NO
85817361,NO
85817417,NO
85817569,NO
85817573,NO
85817685,NO
85817689,NO
85817695,NO
85817807,NO
85817809,NO
85817829,NO
85817843,NO
85817869,NO
85817887,NO
85817977,NO
85818009,NO
85818021,NO
85818145,NO
85818183,NO
85818233,NO
85818261,NO
85818265,NO
85818275,NO
85818327,NO
85818389,NO
85818407,NO
85818457,NO
85818467,NO
85818487,NO
85818491,NO
85818495,NO
85818541,NO
85818635,NO
85818731,NO
85818795,NO
85818815,NO
85818819,NO
85818823,NO
85818829,NO
85818837,NO
85818845,NO
85818853,NO
85818889,NO
85818905,NO
85818977,NO
85818985,NO
85818993,NO
85818997,NO
85819001,NO
85819035,NO
85819091,NO
85819099,NO
85819103,NO
85819141,NO
85819147,NO
85819219,NO
85819223,NO
85819227,NO
85819229,NO
85819241,NO
85819285,NO
85819295,NO
85819369,NO
85819397,NO
85819533,NO
85819551,NO
85819585,NO
85819589,NO
85819613,NO
85819661,NO
85819673,NO
85819681,NO
85819755,NO
85819771,NO
85819795,NO
85819973,NO
85819979,NO
85819985,NO
85820019,NO
85820041,NO
85820093,NO
85820101,NO
85820221,NO
85820249,NO
85820267,NO
85820323,NO
85820331,NO
85820381,NO
85820389,NO
85820405,NO
85820419,NO
85820425,NO
85820435,NO
85820443,NO
85820451,NO
85820455,NO
85820479,NO
85820493,NO
85820507,NO
85820533,NO
85820581,NO
85820585,NO
85820595,NO
85820603,NO
85820649,NO
85820651,NO
85820701,NO
85820767,NO
85820803,NO
85820843,NO
85820853,NO
85820911,NO
85820935,NO
85820951,NO
85820987,NO
85820991,NO
85820999,NO
85821029,NO
85821071,NO
85821077,NO
85821081,NO
85821097,NO
85821105,NO
85821175,NO
85821185,NO
85821233,NO
85821239,NO
85821241,NO
85821243,NO
85821249,NO
85821267,NO
85821297,NO
85821299,NO
85821339,NO
85821341,NO
85821355,NO
85821359,NO
85821419,NO
85821427,NO
85821465,NO
85821487,NO
85821519,NO
85821523,NO
85821529,NO
85821613,NO
85821619,NO
85821623,NO
85821643,NO
85821655,NO
85821689,NO
85821697,NO
85821703,NO
85821729,NO
85821751,NO
85821755,NO
85821799,NO
85821931,NO
85821945,NO
85821967,NO
85821987,NO
85822129,NO
85822133,NO
85822139,NO
85822153,NO
85822159,NO
85822177,NO
85822189,NO
85822219,NO
85822237,NO
85822279,NO
85822301,NO
85822305,NO
85822309,NO
85822329,NO
85822343,NO
85822361,NO
85822433,NO
85822471,NO
85822529,NO
85822561,NO
85822597,NO
85822601,NO
85822615,NO
85822687,NO
85822789,NO
85822867,NO
85822871,NO
85822879,NO
85822883,NO
85822941,NO
85822955,NO
85823013,NO
85823029,NO
85823053,NO
85823061,NO
85823063,NO
85823067,NO
85823071,NO
85823075,NO
85823107,NO
85823111,NO
85823187,NO
85823241,NO
85823261,NO
85823309,NO
85823321,NO
85823327,NO
85823351,NO
85823365,NO
85823377,NO
85823411,NO
85823417,NO
85823441,NO
85823507,NO
85823515,NO
85823525,NO
85823533,NO
85823565,NO
85823569,NO
85823589,NO
85823593,NO
85823611,NO
85823655,NO
85823673,NO
85823675,NO
85823687,NO
85823689,NO
85823705,NO
85823733,NO
85823749,NO
85823765,NO
85823809,NO
85823821,NO
85823827,NO
85823833,NO
85823851,NO
85823875,NO
85823935,NO
85823953,NO
85824001,NO
85824043,NO
85824069,NO
85824079,NO
85824089,NO
85824091,NO
85824097,NO
85824105,NO
85824245,NO
85824251,NO
85824253,NO
85824277,NO
85824283,NO
85824301,NO
85824309,NO
85824319,NO
85824361,NO
85824365,NO
85824371,NO
85824383,NO
85824407,NO
85824449,NO
85824453,NO
85824489,NO
85824493,NO
85824565,NO
85824583,NO
85824595,NO
85824597,NO
85824659,NO
85824699,NO
85824709,NO
85824773,NO
85824781,NO
85824825,NO
85824845,NO
85824937,NO
85824943,NO
85824955,NO
85824979,NO
85825067,NO
85825097,NO
85825205,NO
85825221,NO
85825285,NO
85825307,NO
85825331,NO
85825337,NO
85825349,NO
85825355,NO
85825525,NO
85825531,NO
85825571,NO
85825639,NO
85825643,NO
85825651,NO
85825725,NO
85825753,NO
85825843,NO
85825873,NO
85825891,NO
85825947,NO
85826041,NO
85826065,NO
85826101,NO
85826163,NO
85826167,NO
85826201,NO
85826207,NO
85826239,NO
85826329,NO
85826343,NO
85826353,NO
85826415,NO
85826477,NO
85826483,NO
85826487,NO
85826491,NO
85826497,NO
85826513,NO
85826517,NO
85826521,NO
85826525,NO
85826577,NO
85826685,NO
85826711,NO
85826743,NO
85826747,NO
85826899,NO
85826901,NO
85827045,NO
85827075,NO
85827127,NO
85827149,NO
85827197,NO
85827237,NO
85827257,NO
85827277,NO
85827287,NO
85827291,NO
85827323,NO
85827335,NO
85827347,NO
85827355,NO
85827389,NO
85827397,NO
85827427,NO
85827481,NO
85827489,NO
85827523,NO
85827531,NO
85827541,NO
85827557,NO
85827647,NO
85827657,NO
85827661,NO
85827749,NO
85827755,NO
85827769,NO
85827929,NO
85827939,NO
85828001,NO
85828039,NO
85828045,NO
85828073,NO
85828189,NO
85828281,NO
85828377,NO
85828399,NO
85828405,NO
85828429,NO
85828495,NO
85828513,NO
85828615,NO
85828621,NO
85828631,NO
85828757,NO
85828763,NO
85828917,NO
85828921,NO
85828957,NO
85828975,NO
85828991,NO
85829035,NO
85829053,NO
85829057,NO
85829119,NO
85829143,NO
85829147,NO
85829167,NO
85829173,NO
85829207,NO
85829209,NO
85829215,NO
85829289,NO
85829313,NO
85829403,NO
85829637,NO
85829663,NO
85829691,NO
85829701,NO
85829765,NO
85829795,NO
85829891,NO
85829901,NO
85829919,NO
85829925,NO
85829947,NO
85829953,NO
85829981,NO
85829987,NO
85830029,NO
85830065,NO
85830069,NO
85830109,NO
85830115,NO
85830157,NO
85830203,NO
85830293,NO
85830319,NO
85830337,NO
85830347,NO
85830379,NO
85830397,NO
85830437,NO
85830441,NO
85830445,NO
85830559,NO
85830591,NO
85830645,NO
85830649,NO
85830735,NO
85830781,NO
85830793,NO
85830839,NO
85830847,NO
85830857,NO
85830897,NO
85830907,NO
85830917,NO
85830971,NO
85830977,NO
85831015,NO
85831033,NO
85831055,NO
85831089,NO
85831123,NO
85831157,NO
85831175,NO
85831235,NO
85831239,NO
85831289,NO
85831291,NO
85831309,NO
85831315,NO
85831375,NO
85831387,NO
85831463,NO
85831495,NO
85831529,NO
85831585,NO
85831625,NO
85831629,NO
85831679,NO
85831797,NO
85831799,NO
85831801,NO
85831809,NO
85831811,NO
85831825,NO
85831835,NO
85831885,NO
85831933,NO
85831951,NO
85831977,NO
85832015,NO
85832021,NO
85832035,NO
85832043,NO
85832071,NO
85832079,NO
85832107,NO
85832143,NO
85832171,NO
85832175,NO
85832251,NO
85832295,NO
85832303,NO
85832363,NO
85832367,NO
85832381,NO
85832393,NO
85832439,NO
85832457,NO
85832479,NO
85832591,NO
85832609,NO
85832619,NO
85832653,NO
85832661,NO
85832719,NO
85832737,NO
85832749,NO
85832785,NO
85832817,NO
85832821,NO
85832845,NO
85832859,NO
85832931,NO
85833123,NO
85833167,NO
85833173,NO
85833271,NO
85833285,NO
85833301,NO
85833469,NO
85833499,NO
85833555,NO
85833559,NO
85833563,NO
85833577,NO
85833589,NO
85833669,NO
85833697,NO
85833713,NO
85833721,NO
85833723,NO
85833727,NO
85833739,NO
85833741,NO
85833763,NO
85833773,NO
85833779,NO
85833785,NO
85833803,NO
85833843,NO
85833905,NO
85833911,NO
85833917,NO
85833935,NO
85833943,NO
85833951,NO
85833957,NO
85833973,NO
85833977,NO
85833991,NO
85833995,NO
85834021,NO
85834029,NO
85834041,NO
85834157,NO
85834167,NO
85834195,NO
85834203,NO
85834229,NO
85834241,NO
85834261,NO
85834275,NO
85834283,NO
85834397,NO
85834505,NO
85834509,NO
85834513,NO
85834553,NO
85834585,NO
85834623,NO
85834651,NO
85834685,NO
85834697,NO
85834707,NO
85834851,NO
85834859,NO
85834865,NO
85834885,NO
85834889,NO
85834893,NO
85834933,NO
85834967,NO
85834985,NO
85834999,NO
85835003,NO
85835027,NO
85835031,NO
85835035,NO
85835093,NO
85835103,NO
85835123,NO
85835149,NO
85835165,NO
85835225,NO
85835233,NO
85835395,NO
85835417,NO
85835469,NO
85835487,NO
85835559,NO
85835571,NO
85835597,NO
85835679,NO
85835681,NO
85835689,NO
85835761,NO
85835767,NO
85835771,NO
85835801,NO
85835813,NO
85835839,NO
85835931,NO
85835935,NO
85836053,NO
85836057,NO
85836171,NO
85836261,NO
85836313,NO
85836363,NO
85836367,NO
85836383,NO
85836419,NO
85836423,NO
85836433,NO
85836471,NO
85836491,NO
85836529,NO
85836535,NO
85836539,NO
85836553,NO
85836593,NO
85836619,NO
85836689,NO
85836709,NO
85836725,NO
85836751,NO
85836779,NO
85836781,NO
85836893,NO
85836899,NO
85836967,NO
85836997,NO
85837029,NO
85837075,NO
85837145,NO
85837151,NO
85837155,NO
85837175,NO
85837179,NO
85837181,NO
85837211,NO
85837243,NO
85837333,NO
85837339,NO
85837359,NO
85837363,NO
85837393,NO
85837399,NO
85837407,NO
85837411,NO
85837415,NO
85837425,NO
85837439,NO
85837453,NO
85837459,NO
85837489,NO
85837519,NO
85837529,NO
85837541,NO
85837549,NO
85837553,NO
85837593,NO
85837601,NO
85837605,NO
85837609,NO
85837639,NO
85837643,NO
85837655,NO
85837659,NO
85837731,NO
85837763,NO
85837791,NO
85837801,NO
85837809,NO
85837827,NO
85837835,NO
85837839,NO
85837859,NO
85837867,NO
85837873,NO
85837877,NO
85837899,NO
85837927,NO
85837933,NO
85837937,NO
85837953,NO
85837981,NO
85837993,NO
85838003,NO
85838033,NO
85838089,NO
85838123,NO
85838159,NO
85838163,NO
85838169,NO
85838183,NO
85838185,NO
85838197,NO
85838217,NO
85838221,NO
85838225,NO
85838235,NO
85838259,NO
85838273,NO
85838299,NO
85838307,NO
85838361,NO
85838363,NO
85838399,NO
85838461,NO
85838465,NO
85838503,NO
85838647,NO
85838649,NO
85838653,NO
85838657,NO
85838663,NO
85838773,NO
85838785,NO
85838789,NO
85838795,NO
85838803,NO
85838825,NO
85838829,NO
85838839,NO
85838855,NO
85838861,NO
85838865,NO
85838869,NO
85838951,NO
85838955,NO
85838959,NO
85838963,NO
85838969,NO
85838971,NO
85838979,NO
85838983,NO
85838993,NO
85839013,NO
85839029,NO
85839037,NO
85839043,NO
85839047,NO
85839049,NO
85839115,NO
85839153,NO
85839193,NO
85839257,NO
85839277,NO
85839289,NO
85839313,NO
85839337,NO
85839401,NO
85839467,NO
85839481,NO
85839499,NO
85839521,NO
85839539,NO
85839549,NO
85839577,NO
85839587,NO
85839641,NO
85839751,NO
85839801,NO
85839829,NO
85839837,NO
85839983,NO
85839987,NO
85840017,NO
85840061,NO
85840075,NO
85840081,NO
85840145,NO
85840195,NO
85840199,NO
85840235,NO
85840239,NO
85840327,NO
85840345,NO
85840383,NO
85840403,NO
85840445,NO
85840481,NO
85840603,NO
85840645,NO
85840653,NO
85840663,NO
85840685,NO
85840687,NO
85840763,NO
85840801,NO
85840811,NO
85840819,NO
85840837,NO
85840847,NO
85840863,NO
85840905,NO
85840975,NO
85840977,NO
85840987,NO
85840995,NO
85841007,NO
85841011,NO
85841031,NO
85841035,NO
85841041,NO
85841103,NO
85841107,NO
85841113,NO
85841121,NO
85841123,NO
85841157,NO
85841197,NO
85841205,NO
85841209,NO
85841219,NO
85841251,NO
85841257,NO
85841295,NO
85841391,NO
85841425,NO
85841431,NO
85841457,NO
85841483,NO
85841499,NO
85841563,NO
85841575,NO
85841695,NO
85841705,NO
85841853,NO
85841869,NO
85841895,NO
85841909,NO
85841997,NO
85842067,NO
85842075,NO
85842079,NO
85842201,NO
85842301,NO
85842311,NO
85842317,NO
85842383,NO
85842399,NO
85842409,NO
85842413,NO
85842435,NO
85842475,NO
85842501,NO
85842529,NO
85842569,NO
85842573,NO
85842581,NO
85842649,NO
85842653,NO
85842659,NO
85842671,NO
85842697,NO
85842709,NO
85842759,NO
85842779,NO
85842787,NO
85842845,NO
85842887,NO
85842921,NO
85842971,NO
85842991,NO
85843049,NO
85843109,NO
85843127,NO
85843139,NO
85843155,NO
85843221,NO
85843235,NO
85843297,NO
85843319,NO
85843329,NO
85843335,NO
85843339,NO
85843345,NO
85843375,NO
85843407,NO
85843429,NO
85843433,NO
85843441,NO
85843445,NO
85843473,NO
85843475,NO
85843533,NO
85843607,NO
85843675,NO
85843679,NO
85843729,NO
85843799,NO
85843877,NO
85843915,NO
85844033,NO
85844069,NO
85844099,NO
85844107,NO
85844173,NO
85844181,NO
85844235,NO
85844293,NO
85844327,NO
85844343,NO
85844347,NO
85844373,NO
85844387,NO
85844431,NO
85844521,NO
85844591,NO
85844679,NO
85844711,NO
85844737,NO
85844747,NO
85844755,NO
85844771,NO
85844779,NO
85844787,NO
85844791,NO
85844795,NO
85844801,NO
85844807,NO
85844905,NO
85844935,NO
85845043,NO
85845047,NO
85845061,NO
85845101,NO
85845107,NO
85845115,NO
85845181,NO
85845217,NO
85845223,NO
85845279,NO
85845287,NO
85845329,NO
85845359,NO
85845363,NO
85845371,NO
85845413,NO
85845525,NO
85845559,NO
85845615,NO
85845623,NO
85845649,NO
85845673,NO
85845683,NO
85845685,NO
85845689,NO
85845693,NO
85845697,NO
85845703,NO
85845725,NO
85845729,NO
85845733,NO
85845911,NO
85845979,NO
85845983,NO
85845993,NO
85846181,NO
85846187,NO
85846193,NO
85846215,NO
85846231,NO
85846263,NO
85846291,NO
85846325,NO
85846457,NO
85846475,NO
85846487,NO
85846529,NO
85846565,NO
85846569,NO
85846587,NO
85846611,NO
85846633,NO
85846673,NO
85846691,NO
85846709,NO
85846735,NO
85846769,NO
85846787,NO
85846789,NO
85846811,NO
85846951,NO
85847045,NO
85847069,NO
85847079,NO
85847089,NO
85847143,NO
85847201,NO
85847271,NO
85847317,NO
85847377,NO
85847381,NO
85847403,NO
85847417,NO
85847441,NO
85847473,NO
85847515,NO
85847579,NO
85847593,NO
85847627,NO
85847641,NO
85847669,NO
85847695,NO
85847771,NO
85847775,NO
85847793,NO
85847797,NO
85847807,NO
85847885,NO
85847919,NO
85847939,NO
85847943,NO
85847947,NO
85847959,NO
85847981,NO
85847991,NO
85848023,NO
85848043,NO
85848059,NO
85848073,NO
85848097,NO
85848117,NO
85848121,NO
85848153,NO
85848245,NO
85848249,NO
85848267,NO
85848269,NO
85848275,NO
85848357,NO
85848421,NO
85848449,NO
85848465,NO
85848495,NO
85848527,NO
85848607,NO
85848619,NO
85848631,NO
85848639,NO
85848643,NO
85848667,NO
85848677,NO
85848713,NO
85848747,NO
85848809,NO
85848833,NO
85848841,NO
85848881,NO
85848931,NO
85848935,NO
85848941,NO
85848945,NO
85848959,NO
85848967,NO
85848979,NO
85848983,NO
85849001,NO
85849017,NO
85849031,NO
85849053,NO
85849099,NO
85849105,NO
85849187,NO
85849229,NO
85849333,NO
85849351,NO
85849377,NO
85849391,NO
85849403,NO
85849473,NO
85849525,NO
85849547,NO
85849555,NO
85849581,NO
85849593,NO
85849607,NO
85849621,NO
85849627,NO
85849631,NO
85849635,NO
85849647,NO
85849651,NO
85849671,NO
85849715,NO
85849799,NO
85849809,NO
85849819,NO
85849825,NO
85849829,NO
85849835,NO
85849837,NO
85849841,NO
85849843,NO
85849903,NO
85849919,NO
85849943,NO
85850003,NO
85850007,NO
85850011,NO
85850039,NO
85850105,NO
85850129,NO
85850133,NO
85850149,NO
85850205,NO
85850211,NO
85850221,NO
85850233,NO
85850249,NO
85850255,NO
85850259,NO
85850263,NO
85850305,NO
85850375,NO
85850391,NO
85850405,NO
85850467,NO
85850499,NO
85850515,NO
85850535,NO
85850539,NO
85850549,NO
85850571,NO
85850585,NO
85850589,NO
85850607,NO
85850611,NO
85850737,NO
85850747,NO
85850859,NO
85850869,NO
85850873,NO
85850903,NO
85850923,NO
85850943,NO
85850971,NO
85850983,NO
85850985,NO
85850987,NO
85850997,NO
85851043,NO
85851055,NO
85851065,NO
85851093,NO
85851103,NO
85851113,NO
85851157,NO
85851169,NO
85851183,NO
85851215,NO
85851221,NO
85851223,NO
85851235,NO
85851249,NO
85851271,NO
85851273,NO
85851275,NO
85851327,NO
85851337,NO
85851381,NO
85851395,NO
85851397,NO
85851447,NO
85851457,NO
85851499,NO
85851517,NO
85851521,NO
85851555,NO
85851563,NO
85851565,NO
85851569,NO
85851573,NO
85851575,NO
85851587,NO
85851589,NO
85851593,NO
85851597,NO
85851599,NO
85851605,NO
85851611,NO
85851613,NO
85851615,NO
85851633,NO
85851651,NO
85851659,NO
85851687,NO
85851705,NO
85851745,NO
85851749,NO
85851761,NO
85851777,NO
85851815,NO
85851827,NO
85851839,NO
85851851,NO
85851887,NO
85851901,NO
85851903,NO
85851915,NO
85851923,NO
85851955,NO
85851959,NO
85851973,NO
85852025,NO
85852041,NO
85852043,NO
85852051,NO
85852093,NO
85852103,NO
85852115,NO
85852117,NO
85852119,NO
85852137,NO
85852147,NO
85852149,NO
85852167,NO
85852187,NO
85852199,NO
85852207,NO
85852229,NO
85852235,NO
85852247,NO
85852277,NO
85852293,NO
85852309,NO
85852313,NO
85852321,NO
85852367,NO
85852371,NO
85852393,NO
85852411,NO
85852429,NO
85852497,NO
85852507,NO
85852525,NO
85852559,NO
85852571,NO
85852623,NO
85852643,NO
85852669,NO
85852673,NO
85852775,NO
85852783,NO
85852793,NO
85852815,NO
85852819,NO
85852825,NO
85852831,NO
85852837,NO
85852859,NO
85852869,NO
85852913,NO
85852967,NO
85852975,NO
85853193,NO
85853209,NO
85853243,NO
85853247,NO
85853249,NO
85853279,NO
85853297,NO
85853393,NO
85853409,NO
85853427,NO
85853489,NO
85853499,NO
85853523,NO
85853607,NO
85853613,NO
85853627,NO
85853635,NO
85853641,NO
85853677,NO
85853729,NO
85853761,NO
85853767,NO
85853783,NO
85853801,NO
85853819,NO
85853823,NO
85853833,NO
85853849,NO
85853955,NO
85853963,NO
85853971,NO
85853975,NO
85854017,NO
85854029,NO
85854111,NO
85854207,NO
85854211,NO
85854217,NO
85854259,NO
85854287,NO
85854299,NO
85854315,NO
85854319,NO
85854373,NO
85854383,NO
85854387,NO
85854419,NO
85854433,NO
85854453,NO
85854489,NO
85854527,NO
85854547,NO
85854557,NO
85854565,NO
85854601,NO
85854643,NO
85854653,NO
85854779,NO
85854787,NO
85854809,NO
85854851,NO
85854853,NO
85854863,NO
85854893,NO
85854905,NO
85854913,NO
85854955,NO
85854965,NO
85854971,NO
85855029,NO
85855053,NO
85855063,NO
85855071,NO
85855105,NO
85855157,NO
85855183,NO
85855225,NO
85855251,NO
85855267,NO
85855287,NO
85855297,NO
85855309,NO
85855337,NO
85855345,NO
85855353,NO
85855375,NO
85855385,NO
85855457,NO
85855463,NO
85855475,NO
85855571,NO
85855587,NO
85855597,NO
85855603,NO
85855621,NO
85855735,NO
85855749,NO
85855763,NO
85855781,NO
85855787,NO
85855811,NO
85855825,NO
85855853,NO
85855859,NO
85855865,NO
85855873,NO
85855973,NO
85855981,NO
85855993,NO
85855999,NO
85856037,NO
85856043,NO
85856097,NO
85856111,NO
85856117,NO
85856165,NO
85856189,NO
85856197,NO
85856227,NO
85856235,NO
85856275,NO
85856303,NO
85856341,NO
85856379,NO
85856399,NO
85856437,NO
85856455,NO
85856505,NO
85856519,NO
85856525,NO
85856529,NO
85856595,NO
85856609,NO
85856659,NO
85856687,NO
85856829,NO
85856855,NO
85856941,NO
85856959,NO
85856965,NO
85856971,NO
85856975,NO
