,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
7710,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,ff065339a4979f45d65a40a45be258f5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540459.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Vyatskiye Polyany South Airport,85687903.0,102/540/459/102540459.geojson,campus,85687903.0,missing,,,
7711,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,e48abd267766857f070570029ffac671,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540461.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yasnaya Southwest Airport,85688005.0,102/540/461/102540461.geojson,campus,85688005.0,missing,,,
7712,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,2ccefdb2c3624628030c4ca5a9de6c6e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540463.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Zabaykalsk North Airport,85688005.0,102/540/463/102540463.geojson,campus,85688005.0,missing,,,
7713,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,221067de2e2575ecec1f53ce3dcd5c93,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540467.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yasenskaya Airport,85688029.0,102/540/467/102540467.geojson,campus,85688029.0,missing,,,
7714,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,0fbbb37822a6b2c9052a5c09646ea078,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540469.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Yasnyy Airport,85687951.0,102/540/469/102540469.geojson,campus,85687951.0,missing,,,
7715,"129.770996,62.0933,129.770996,62.0933",uuuu,85632685.0,,0d800ec2d219032b405014a423450fd8,,75968211d51ed1fc9cff5b6c8bbf28de,62.0933,129.770996,102540471.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yakutsk Airport,85687843.0,102/540/471/102540471.geojson,campus,85687843.0,ourairports,,,
7716,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6ff3eab6b61bffd50594417c315e9516,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540473.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Zelenokumsk East Airport,85687825.0,102/540/473/102540473.geojson,campus,85687825.0,missing,,,
7717,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,ac27ed15e56ed3b7e95452a3d51df89b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540475.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Ynykchanskiy Airport,85687843.0,102/540/475/102540475.geojson,campus,85687843.0,missing,,,
7718,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,1ca23b82c084737c03b1c2e23802b7c0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540477.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yosnaya Polyana Airport,85688215.0,102/540/477/102540477.geojson,campus,85688215.0,missing,,,
7719,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,a3235c29f647e67b27434c12e1a05b98,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540479.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yerofey Pavlovich Airport,85687951.0,102/540/479/102540479.geojson,campus,85687951.0,missing,,,
7720,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,362866005094d7efabce4c3f02968693,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540481.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Yuzhnouralsk Airport,85687791.0,102/540/481/102540481.geojson,campus,85687791.0,missing,,,
7721,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,92d7334ba46d21cc8bc1867ce04df7ad,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540485.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yugarenok Airport,85687843.0,102/540/485/102540485.geojson,campus,85687843.0,missing,,,
7722,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,955a64144ee1a41003ca60cccab93a9a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540487.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yoshkar Ola Airport,85688043.0,102/540/487/102540487.geojson,campus,85688043.0,missing,,,
7723,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,135a4d179f15aae5ca48816d368c1737,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540489.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Voroshilovskiy Airport,85687925.0,102/540/489/102540489.geojson,campus,85687925.0,missing,,,
7724,"0.0,0.0,0.0,0.0",uuuu,0.0,,28adf2866c4593fde2fd78bc0e081fa4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540491.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Zhelaniya Airport,85687971.0,102/540/491/102540491.geojson,campus,0.0,missing,,,
7725,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,af89d5580db5ba6605ff057b5e16eea8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540493.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Vuktyl South Airport,85688077.0,102/540/493/102540493.geojson,campus,85688077.0,missing,,,
7726,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,c3be5f4207f7a9c0f79d1b7eca59f9ae,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540495.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Vyazma Airport,85687819.0,102/540/495/102540495.geojson,campus,85687819.0,missing,,,
7727,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,78811d5ed2903eea2892560615bd1089,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540497.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Voskhod Airport,85688033.0,102/540/497/102540497.geojson,campus,85688033.0,missing,,,
7728,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,095625e76ef6ef511627e14443cf3e4a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540499.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yuzhno Yenseyskiy Airport,85688139.0,102/540/499/102540499.geojson,campus,85688139.0,missing,,,
7729,"0.0,0.0,0.0,0.0",uuuu,0.0,,0b0dca22f1a895b195342333d7f4fc0e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540503.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Yelovka Airport,85687955.0,102/540/503/102540503.geojson,campus,0.0,missing,,,
7730,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,ec8e9de14f3ca95c7ff92842af6e1b02,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540505.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yamsk Airport,85687881.0,102/540/505/102540505.geojson,campus,85687881.0,missing,,,
7731,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,e9ded0689a235022362586461dca2f83,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540507.0,uuuu,,,1452297084.0,0.0,0.0,102002721.0,Yuryevets Airport,102002721.0,102/540/507/102540507.geojson,campus,85688153.0,missing,,,
7732,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,30a3c6a45b8bcb4574777f500cb3c5ab,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540509.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Zhukovskoye Airport,85688033.0,102/540/509/102540509.geojson,campus,85688033.0,missing,,,
7733,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,69cf24c38d52867cbcd12bd7032dd45b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540511.0,uuuu,,,1452297083.0,0.0,0.0,102002027.0,Zheshart North Airport,102002027.0,102/540/511/102540511.geojson,campus,85688077.0,missing,,,
7734,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,3b0d2c5a1b7b808997414fb6693e839a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540513.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Voskresenka Airport,85688023.0,102/540/513/102540513.geojson,campus,85688023.0,missing,,,
7735,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,453faabd15916166d7abf55e6053147f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540515.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yekaterinovka North Airport,85688203.0,102/540/515/102540515.geojson,campus,85688203.0,missing,,,
7736,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,eede8964d99bb282f576b8023fa70dda,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540517.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yelets West Airport,85687917.0,102/540/517/102540517.geojson,campus,85687917.0,missing,,,
7737,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,d2e7766986ddc4def1da3fb534cb9d4e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540521.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Yamashurma Airport,85688065.0,102/540/521/102540521.geojson,campus,85688065.0,missing,,,
7738,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,0beadd314532f2a3b73f7774c32b6768,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540523.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Zarinskaya Airport,85687835.0,102/540/523/102540523.geojson,campus,85687835.0,missing,,,
7739,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,d9ecd429888fec8f4c4ddeb07615c425,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540525.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yaransk Airport,85687903.0,102/540/525/102540525.geojson,campus,85687903.0,missing,,,
7740,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,92f2d50e50f132463b863643f2e681f7,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540527.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yusup Kulaksky Airport,85687825.0,102/540/527/102540527.geojson,campus,85687825.0,missing,,,
7741,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6a240f2f0ba71717149fbaf60f15b87d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540529.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yelizavetinskoye Airport,85687825.0,102/540/529/102540529.geojson,campus,85687825.0,missing,,,
7742,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,8a33b73db36108a62ff54d59b26b6ec9,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540531.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Zaimka Airport,85688139.0,102/540/531/102540531.geojson,campus,85688139.0,missing,,,
7743,"142.718002,46.888699,142.718002,46.888699",uuuu,85632685.0,,1d6e3a7f7c90979e706204a5c6859d87,,a49516855ece2f279993c02b2dffba5d,46.888699,142.718002,102540533.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Yuzhno Sakhalinsk South Airport,85688125.0,102/540/533/102540533.geojson,campus,85688125.0,ourairports,,,
7744,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,4082aa69c769921a59121080ba5e6ab1,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540535.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Zazerskiy Airport,85688033.0,102/540/535/102540535.geojson,campus,85688033.0,missing,,,
7745,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,9d9caffdc9c399b0479911a3db168c3d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540539.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Zherdevka Southwest Airport,85687829.0,102/540/539/102540539.geojson,campus,85687829.0,missing,,,
7746,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,41dd3bfa13f96931d0c0da40cef9df31,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540541.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Zhigalovo Airport,85688173.0,102/540/541/102540541.geojson,campus,85688173.0,missing,,,
7747,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,acb2fa93e919f07782f1ec2825959dff,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540543.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Zavetnoye Airport,85688033.0,102/540/543/102540543.geojson,campus,85688033.0,missing,,,
7748,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,40285b3aa7cfffaf02a2dce6501d8b68,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540545.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yemal Stan Southwest Airport,85688077.0,102/540/545/102540545.geojson,campus,85688077.0,missing,,,
7749,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,cf41b26d8514e47ed184b13fb6b4176e,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540547.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Vyborg East Airport,85687861.0,102/540/547/102540547.geojson,campus,85687861.0,missing,,,
7750,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6bba16e688993aaa33c5b5212167fc99,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540549.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Vozzhayevka Northeast Airport,85687951.0,102/540/549/102540549.geojson,campus,85687951.0,missing,,,
7751,"0.0,0.0,0.0,0.0",uuuu,0.0,,a657b7d6e8f7c8f79c4bc070fcec6796,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540551.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yelovka North Airport,85687955.0,102/540/551/102540551.geojson,campus,0.0,missing,,,
7752,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,7478802f641e06b689aa7f235797be5b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540553.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Ytyk Kyuyel Airport,85687843.0,102/540/553/102540553.geojson,campus,85687843.0,missing,,,
7753,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,e407db4e252843cba273989d4ae0abe0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540557.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yarkino Airport,85688139.0,102/540/557/102540557.geojson,campus,85688139.0,missing,,,
7754,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,c321a1047c501e1bffe93c4c8a2c03a5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540559.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yerbogachen Airport,85688173.0,102/540/559/102540559.geojson,campus,85688173.0,missing,,,
7755,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,a0d792fa1e317bf35c5a6b22c8a8b8a8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540561.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yukta Airport,85688139.0,102/540/561/102540561.geojson,campus,85688139.0,missing,,,
7756,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,e64776b2af62deeba4c4714b9021c0d0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540563.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Zakamensk Airport,85688207.0,102/540/563/102540563.geojson,campus,85688207.0,missing,,,
7757,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,9097b6c0dad24ed61356d9be8245cc8d,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540565.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Voznesenye Airport,85687861.0,102/540/565/102540565.geojson,campus,85687861.0,missing,,,
7758,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,0f533f09eb786a68cdccdee2790c6de4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540567.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Yelovaya Airport,85688139.0,102/540/567/102540567.geojson,campus,85688139.0,missing,,,
7759,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,619cbd45daf1ef07305dbc1bb118e390,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540569.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Zavitinsk Northeast Airport,85687951.0,102/540/569/102540569.geojson,campus,85687951.0,missing,,,
7760,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,1a534db1c5e5c8a53e65449fd1c1d772,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540571.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yoshkar Ola North Airport,85688043.0,102/540/571/102540571.geojson,campus,85688043.0,missing,,,
7761,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,ae8a2ab0887d2140677144f42a778aa8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540575.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Vozdvizhenka Airport,85688023.0,102/540/575/102540575.geojson,campus,85688023.0,missing,,,
7762,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,97e3840fe0fd6adb552dcb3f5addd6c8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540577.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Vostochnaya Zvezda Airport,85688029.0,102/540/577/102540577.geojson,campus,85688029.0,missing,,,
7763,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,efa144c6eb014060b314263826bd77b9,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540579.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Vydrino Airport,85688173.0,102/540/579/102540579.geojson,campus,85688173.0,missing,,,
7764,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,2dbedc434c9cd38cff405b13ba2c6648,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540581.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yessentuki Airport,85687825.0,102/540/581/102540581.geojson,campus,85687825.0,missing,,,
7765,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6cd280227884b66c718b892e79f00005,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540583.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yandy Airport,85688173.0,102/540/583/102540583.geojson,campus,85688173.0,missing,,,
7766,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6fad840c4f7e1d8c292419ab2a81fdf7,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540585.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yartsevo Airport,85688139.0,102/540/585/102540585.geojson,campus,85688139.0,missing,,,
7767,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,3bb060fbc07647a9fb856327ae1c5936,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540587.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Yershov Airport,85687995.0,102/540/587/102540587.geojson,campus,85687995.0,missing,,,
7768,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,25595cf01806992c12ead3cf8af0dcb4,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540589.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yelabuga North Airport,85688065.0,102/540/589/102540589.geojson,campus,85688065.0,missing,,,
7769,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,8cdd94091321bc8a04bc9ff3312294f1,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540593.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Yertoma Airport,85688077.0,102/540/593/102540593.geojson,campus,85688077.0,missing,,,
7770,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,410b06b461cea1a60b6f702f1ab560d9,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540595.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Zaledeyevo Airport,85688139.0,102/540/595/102540595.geojson,campus,85688139.0,missing,,,
7771,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,bbc33749c6e583ff709a824e49034fc5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540597.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Vydropuzhsk Airport,85688047.0,102/540/597/102540597.geojson,campus,85688047.0,missing,,,
7772,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,8618ece6c948c8e5287e9c2ae0cc388b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540599.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Zhezhim Airport,85688077.0,102/540/599/102540599.geojson,campus,85688077.0,missing,,,
7773,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,80f575885042a5541c8b80fe2666103c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540601.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Chevgda Airport,85687951.0,102/540/601/102540601.geojson,campus,85687951.0,missing,,,
7774,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,74b0a8f65ed58234bec1a2b9c9dd4ae0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540603.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Galenki Northeast Airport,85688023.0,102/540/603/102540603.geojson,campus,85688023.0,missing,,,
7775,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6648ecfed61afef6f8606f003f32057f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540605.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Garmanda Airport,85687881.0,102/540/605/102540605.geojson,campus,85687881.0,missing,,,
7776,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,f84dbd655fc377a8ce6d0c846cb70527,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540607.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Chernoye Airport,85688161.0,102/540/607/102540607.geojson,campus,85688161.0,missing,,,
7777,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,4769727986cecd890989f9d090995938,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540611.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Dubok South Airport,85687861.0,102/540/611/102540611.geojson,campus,85687861.0,missing,,,
7778,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,5c2d74c31809bf41e8f5b4743d42011a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540613.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Fedulov Airport,85688033.0,102/540/613/102540613.geojson,campus,85688033.0,missing,,,
7779,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,d2c454cbae9ce77aa71bb15e2f643f92,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540615.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Dobraya Airport,85688131.0,102/540/615/102540615.geojson,campus,85688131.0,missing,,,
7780,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,3eecb453ad22c488b2b212d7322b91a3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540617.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Donguz Airport,85688081.0,102/540/617/102540617.geojson,campus,85688081.0,missing,,,
7781,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,a7c5c99822999fc300f838c2b1c5705a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540619.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Dneprovskaya Airport,85688029.0,102/540/619/102540619.geojson,campus,85688029.0,missing,,,
7782,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,fc6b8e6ca611de1e825534e9592343c3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540621.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Chernyshevskiy Airport,85687843.0,102/540/621/102540621.geojson,campus,85687843.0,missing,,,
7783,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,d3477883e2cc62a172627d27d606e393,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540623.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Dvorets Airport,85688139.0,102/540/623/102540623.geojson,campus,85688139.0,missing,,,
7784,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,49ebb6f60df2e18b906f91ff02ca2cbb,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540625.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Dobrynskoye Airport,85687981.0,102/540/625/102540625.geojson,campus,85687981.0,missing,,,
7785,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,e823430596f94c27460d0385517997c3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540629.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Churapcha Airport,85687843.0,102/540/629/102540629.geojson,campus,85687843.0,missing,,,
7786,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,c15f75bb5c208eb0889e455f04761159,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540631.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Golovatovka Airport,85688033.0,102/540/631/102540631.geojson,campus,85688033.0,missing,,,
7787,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,1059c5f2c3d8ad4e8de977f722f1141b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540633.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Chita-Kadala Airport,85688005.0,102/540/633/102540633.geojson,campus,85688005.0,missing,,,
7788,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,45b3ce82bc5f3f2adf5e3b44b91fd34c,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540635.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Giaginskaya Northwest Airport,85688135.0,102/540/635/102540635.geojson,campus,85688135.0,missing,,,
7789,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,f32b256cffd2174eb9a1d58d095d3ea8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540637.0,uuuu,,,1452297082.0,0.0,0.0,0.0,Evensk Airport,85687881.0,102/540/637/102540637.geojson,campus,85687881.0,missing,,,
7790,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,b326ec169f94bf58184fd2f11cb88736,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540639.0,uuuu,,,1452297085.0,0.0,0.0,0.0,Chinya Voryk Airport,85688077.0,102/540/639/102540639.geojson,campus,85688077.0,missing,,,
7791,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,af2bf76fc681fd9feb8033e43457013b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540641.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Chuin Airport,85687937.0,102/540/641/102540641.geojson,campus,85687937.0,missing,,,
7792,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,6d7d12f1ce2ef8f161d8d412de4a66f6,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540643.0,uuuu,,,1452297084.0,0.0,0.0,0.0,Chistyy Airport,85688173.0,102/540/643/102540643.geojson,campus,85688173.0,missing,,,
7793,"0.0,0.0,0.0,0.0",uuuu,85632685.0,,7a8a3c20422f5b270667d0872ad7af5b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102540647.0,uuuu,,,1452297083.0,0.0,0.0,0.0,Gazyr Southwest Airport,85688029.0,102/540/647/102540647.geojson,campus,85688029.0,missing,,,
